word	kind	a	b	concrete_split	a_pass	b_pass	a_votes	b_votes	tier	jmdict_priority
泥仕合	包含	10 35	35	いいえ	割れた	一致	3	3	jmdict	はい
泥塑	包含	32	32 41	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
泥水	包含	50 51	51	いいえ	一致	一致	3	3	jmdict	はい
泥浴	包含	33 55	33	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
泥湯	包含	43 50	50	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
泥火山	包含	44 50	50	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
泥灰土	包含	41 51	41	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
泥炭	包含	41 51	51	いいえ	割れた	一致	3	3	jmdict	はい
泥炭土	包含	41 51	51	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
泥炭地	包含	47 50	47	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
泥足	包含	56	51 56	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
泥道	包含	17 47	17	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
注射	包含	15 45	15	いいえ	割れた	割れた	3	3	jmdict	はい
注射剤	包含	40 51	40	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
注意力	包含	14 30	30	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
注意欠陥	包含	30 57	30	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
注意欠陥多動性障害	包含	57	56 57	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
注意点	包含	10 30	30	いいえ	割れた	割れた	3	3	corpus	いいえ
注文	包含	31 37	37	いいえ	割れた	一致	3	3	corpus	はい
注文方法	包含	30 37	30	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
注文書	包含	31	31 37	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
注文者	包含	24	24 37	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
注油	包含	15 41	15	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
注疏	包含	31 32	32	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
注目株	包含	37 40	37	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
注解	包含	31 32	31	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
注記テキスト	包含	31	31 32	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
注連	包含	33	33 40	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
注釈者	包含	24 32	24	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
注音字母	包含	31 32	31	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
泳力認定	包含	34	14 34	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
泳動	包含	15 50	15	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
洋上	包含	17 52	17	いいえ	割れた	一致	3	3	jmdict	はい
洋刀	包含	40 45	45	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
洋剣	包含	40 45	45	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
洋品	包含	40 42	42	いいえ	割れた	一致	3	3	jmdict	はい
洋式トイレ	包含	44 45	44	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
洋式便器	包含	44 45	44	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
洋書	包含	32	32 40	いいえ	割れた	一致	3	3	jmdict	はい
洋服ダンス	包含	40 44	40	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
洋杯	包含	40 45	40	いいえ	割れた	割れた	3	3	jmdict	はい
洋白	包含	41 51	51	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
洋種	包含	11 54	11	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
洋裁	包含	32 33	33	いいえ	割れた	割れた	3	3	jmdict	はい
洋車	包含	40 45	45	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
洋風	包含	18 33	18	いいえ	割れた	割れた	3	3	jmdict	はい
洋食器	包含	40 45	40	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
洋食屋	包含	38 44	38	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
洋食店	包含	38 44	38	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
洒落	包含	31	13 31	いいえ	一致	割れた	3	3	jmdict	はい
洗いざらし	包含	40 42	42	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
洗い場	包含	17 44	17	いいえ	割れた	割れた	3	3	jmdict	はい
洗い替え	包含	40 42	42	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
洗い濯ぎ	包含	15 33	15	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
洗剤液	包含	41 51	41	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
洗掘	包含	15 50	15	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
洗浄	包含	15 37	15	いいえ	一致	一致	3	3	corpus	はい
洗濯カゴ	包含	40 45	45	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
洗濯場	包含	44 47	44	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
洗濯指数	包含	19 33	19	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
洗濯物入れ	包含	40 45	40	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
洗車	包含	15 38	15	いいえ	一致	一致	3	3	jmdict	はい
洗車場	包含	44 47	44	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
洗面化粧台	包含	44 45	44	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
洗面台	包含	44 45	44	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
洗面器	包含	40 45	45	いいえ	一致	一致	3	3	jmdict	はい
洗顔料	包含	40 43	40	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
洗骨	包含	33	15 33	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
洗髪剤	包含	40 45	40	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
洛北	包含	17 26	17	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
洛外	包含	17 26	17	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
洛学	包含	32 33	33	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
洞	包含	17 44	17	いいえ	一致	一致	3	3	jmdict	はい
洞察力	包含	14 30	30	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
洞穴	包含	17 50	17	いいえ	割れた	一致	3	3	jmdict	はい
洞窟潜水	包含	15 33	15	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
津軽三味線	包含	32 45	32	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
洪水神話	包含	32 33	33	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
洪積層	包含	50 51	50	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
活け炭	包含	41 43	41	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
活け締め	包含	15 43	15	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
活動	包含	15 38	15	いいえ	一致	一致	3	3	corpus	はい
活動基準原価計算	包含	38	30 38	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
活動誌	包含	31 32	32	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
活字メディア	包含	31	31 40	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
活字体	包含	18 31	18	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
活字信仰	包含	30 33	30	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
活字文化	包含	32 33	33	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
活字鋳造所	包含	38	38 44	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
活性アルミナ	包含	41	41 51	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
活気	包含	13 14	14	いいえ	一致	一致	3	3	jmdict	はい
活火山	包含	50 52	50	いいえ	割れた	一致	3	3	jmdict	はい
活版	包含	32 45	32	いいえ	一致	一致	3	3	jmdict	はい
活用	包含	15 30	15	いいえ	一致	一致	3	3	corpus	はい
活着	包含	15 54	15	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
活計	包含	33	33 37	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
活路	包含	17 30	30	いいえ	割れた	割れた	3	3	jmdict	はい
活路開拓	包含	15	15 30	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
活量	包含	14 19	19	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
派兵	包含	15 36	15	いいえ	一致	割れた	3	3	jmdict	はい
派手婚	包含	33 35	33	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
派生クラス	包含	11 32	11	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
派生型	包含	11 18	18	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
派生文献	包含	31 32	32	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
派生需要	包含	37 38	37	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
派遣	包含	15 24	15	いいえ	割れた	一致	3	3	corpus	はい
派遣会社	包含	27 38	27	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
派遣切り	包含	15 37	15	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
派遣団	包含	27	22 27	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
派遣記者	包含	24 31	24	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
派遣隊	包含	27 36	27	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
派閥主義	包含	30 36	36	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
派閥争い	包含	35 36	36	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
派閥力学	包含	27 36	36	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
派閥均衡	包含	36	13 36	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
派閥抗争	包含	27 36	36	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
流	包含	15 37	15	いいえ	割れた	一致	3	3	corpus	はい
流し台	包含	44 45	44	いいえ	一致	割れた	3	3	jmdict	はい
流し忘れ	包含	15	15 30	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
流れ	包含	15 17	15	いいえ	割れた	一致	3	3	corpus	はい
流れ制御	包含	15 30	15	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
流れ図	包含	32	18 32	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
流亡	包含	15 20	15	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
流人	包含	20 36	20	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
流儀	包含	30 33	30	いいえ	一致	一致	3	3	jmdict	はい
流刑地	包含	17 26	17	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
流刑者	包含	20 24	20	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
流域	包含	17 50	17	いいえ	一致	一致	3	3	jmdict	はい
流局	包含	15	13 15	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
流布	包含	15 31	15	いいえ	割れた	割れた	3	3	corpus	はい
流布本	包含	32 40	32	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
流星物質	包含	50 52	52	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
流星雨	包含	50	50 52	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
流暢	包含	13	13 31	いいえ	割れた	割れた	3	3	jmdict	はい
流水	包含	50	50 51	いいえ	一致	割れた	3	3	jmdict	はい
流派	包含	11 32 33	11	いいえ	割れた	割れた	3	3	jmdict	はい
流涎	包含	56 57	56	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
流線	包含	18 50	18	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
流罪	包含	34 36	36	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
流行の柄	包含	18 33	18	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
流行り	包含	13 33	13	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
流行り病	包含	50 57	57	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
流行作家	包含	24	24 32	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
流行地	包含	26	17 26	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
流行歌手	包含	24 32	24	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
流行語	包含	31 33	31	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
流言飛語	包含	31	10 31	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
流説	包含	10 31	31	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
流謫	包含	15 36	15	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
流路	包含	17 50	17	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
流通コスト	包含	37 38	37	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
流通機構	包含	27 38	27	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
流通経路	包含	17 37 38	17 38	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
流通証券	包含	37 40	37	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
流速	包含	15 19	19	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
流離	包含	15 17	15	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
流雪溝	包含	44 47	44	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
流露	包含	15 30	30	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
流麗	包含	13 18	13	いいえ	割れた	一致	3	3	jmdict	はい
浄写	包含	31 32	32	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
浄化槽	包含	44 45	45	いいえ	一致	一致	3	3	jmdict	はい
浄土三部経	包含	32 33	32	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
浄域	包含	17 33	17	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
浄書	包含	32	31 32	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
浄瑠璃語り	包含	32	24 32	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
浅瀬	包含	17 50	17	いいえ	一致	一致	3	3	jmdict	はい
浅蜊	包含	55	43 55	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
浜	包含	17 47	17	いいえ	割れた	一致	3	3	jmdict	はい
浜っ子	包含	20	20 26	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
浦	包含	17 47	17	いいえ	割れた	一致	3	3	jmdict	はい
浦島太郎	包含	20	20 33	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
浩瀚	包含	13 19	19	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
浪人生	包含	20 24	24	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
浪漫思想	包含	30 33	30	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
浪花っ子	包含	20 26	20	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
浪花節	包含	32 33	32	いいえ	割れた	割れた	3	3	jmdict	はい
浮きドック	包含	44 45	44	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
浮き彫り	包含	32	13 32	いいえ	割れた	割れた	3	3	jmdict	はい
浮体	包含	40 51	51	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
浮力	包含	14 50	14	いいえ	一致	一致	3	3	jmdict	はい
浮動小数点演算	包含	30	19 30	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
浮動小数点表示	包含	19	18 19	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
浮動票	包含	34 36	36	いいえ	割れた	一致	3	3	jmdict	はい
浮浪者	包含	20 24	24	いいえ	割れた	割れた	3	3	jmdict	はい
浮腫	包含	56 57	56	いいえ	割れた	一致	3	3	jmdict	はい
浮言	包含	31	10 31	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
浮雲	包含	50 52	52	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
浴場	包含	44 47	44	いいえ	割れた	一致	3	3	jmdict	はい
浴槽	包含	44 45	44	いいえ	一致	割れた	3	3	jmdict	はい
海	包含	50 52	50	いいえ	割れた	一致	3	3	corpus	はい
海っぺり	包含	17 47	17	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海上	包含	17 52	17	いいえ	一致	一致	3	3	corpus	はい
海上コンテナ	包含	40 45	40	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海上交通	包含	15 38	15	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海上保安庁法	包含	34 36	34	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海上法	包含	34 36	34	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海上自衛隊	包含	27 36	27	いいえ	割れた	割れた	3	3	jmdict	はい
海上輸送	包含	15 38	15	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海上都市	包含	26 44	26	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海中展望台	包含	44 45	44	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海中火山	包含	50 52	50	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海事衛星	包含	45 52	52	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海口	包含	17 26	17	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海台	包含	50 52	50	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海堡	包含	44 47	44	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海境	包含	17 26	17	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海壁	包含	44 47	44	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海外	包含	26	17 26	いいえ	割れた	割れた	3	3	corpus	はい
海外出張	包含	15	15 26 38	いいえ	割れた	割れた	3	3	jmdict	はい
海外危険情報	包含	10	10 13 26	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海外取材	包含	31 32	31	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海外在住	包含	17 33	17	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海外在留邦人	包含	20 26	20	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海外市場	包含	26 37 38	26 37	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海外強化	包含	15 38	15	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海外旅行生命保険	包含	34 37	37	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海外移転	包含	15 26	15	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海外経済協力基金	包含	27 37	27	いいえ	割れた	一致	3	3	jmdict	はい
海外貿易	包含	37 38	37	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海外赴任	包含	15 38	15 26 38	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海外転勤	包含	15 38	15	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海将補	包含	24	24 25	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海岸	包含	17 50	17	いいえ	一致	割れた	3	3	jmdict	はい
海岸植物	包含	47 54	54	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海岸線	包含	17 50	17	いいえ	一致	割れた	3	3	jmdict	はい
海峡	包含	17 50	17	いいえ	割れた	一致	3	3	jmdict	はい
海底	包含	17 52	17	いいえ	一致	一致	3	3	corpus	はい
海底ケーブル	包含	40 45	45	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海底トンネル	包含	44 47	44	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海底地形	包含	17 50	17	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海底堆積物	包含	50 51	51	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海底油田	包含	47 50	47	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海底炭田	包含	47 51	47	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海底谷	包含	17 50	17	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海成層	包含	50 51	50	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海戦	包含	15 36	36	いいえ	割れた	割れた	3	3	jmdict	はい
海抜	包含	17 19	19	いいえ	割れた	一致	3	3	jmdict	はい
海損	包含	37 50	37	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海松菜	包含	54	43 54	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海松食	包含	43	43 55	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海水	包含	50 51	51	いいえ	一致	一致	3	3	jmdict	はい
海水温	包含	19 50	19	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海水魚	包含	53 55	55	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海氷	包含	50 51	51	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海洋	包含	50 52	50	いいえ	一致	一致	3	3	jmdict	はい
海洋底	包含	17 50	17	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海洋投棄	包含	15 47	15	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海洋投棄規制条約	包含	34 36	34	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海洋法	包含	34 36	34	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海洋深層水	包含	50 51	51	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海洋牧場	包含	38 47	38	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海洋生物	包含	53 55	53	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海洋監視衛星	包含	45 52	52	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海洋警察	包含	27 36	27	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海洋開発	包含	38 47	38	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海流図	包含	32 50	32	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海浜	包含	17 47	17	いいえ	割れた	割れた	3	3	jmdict	はい
海浜流	包含	50 52	50	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海淵	包含	17 50	17	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海港	包含	17 44 47	17	いいえ	割れた	一致	3	3	corpus	はい
海湾	包含	17 50	17	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海溝	包含	17 50	17	いいえ	一致	一致	3	3	jmdict	はい
海産巻き貝	包含	43 55	55	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海産肥料	包含	41 47	41	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海砂	包含	41 51	41	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海老殻苺	包含	43 54	54	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海苔	包含	43 54	43	いいえ	割れた	一致	3	3	jmdict	はい
海葬	包含	33 57	33	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海警	包含	27	27 36	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海賊党	包含	27	27 36	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海賊放送	包含	31 38	31	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海賊船	包含	40 45	45	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海軍	包含	27 36	27	いいえ	割れた	一致	3	3	jmdict	はい
海軍力	包含	14 36	14	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海軍大臣	包含	24	24 25	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海軍省	包含	27	27 36	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海道	包含	17 26	17	いいえ	割れた	一致	3	3	corpus	はい
海門	包含	17 44	17	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海関	包含	27 36	27	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海難	包含	10 50	10	いいえ	割れた	一致	3	3	jmdict	はい
海難事故	包含	10 15	10	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
海面	包含	17 50	17	いいえ	一致	割れた	3	3	jmdict	はい
