word	kept	dropped	passes	tier
散じる	15 19 30	12 37	15 19 30 | 12 15 19 | 15 30 37	jmdict
散ずる	15	12 37	15 37 | 15 | 12 15	jmdict
散り始める	15	16	15 16 | 15 | 15	jmdict
散り残る	12	50	12 | 12 | 12 50	jmdict
散る	15	30	15 | 15 | 15 30	jmdict
敬う	36	30 35	36 | 35 36 | 30	jmdict
敬す	36	30	36 | 30 | 36	jmdict
数える	19	30	19 | 19 30 | 19	jmdict
数え直す	19	30	19 | 19 30 | 19	jmdict
数え立てる	31	19	31 | 19 31 | 31	jmdict
数に入れる	19	11	19 | 11 19 | 19	jmdict
敵う	14	11 13	11 14 | 14 | 13	jmdict
敷き詰める	15 17	19	15 17 19 | 15 | 15 17	jmdict
斎く	34	33	33 | 34 | 34	jmdict
斬り合う	35	15	15 35 | 35 | 35	jmdict
断る	35	34	35 | 34 35 | 35	jmdict
施す	34 36	37	36 | 34 37 | 34 36	jmdict
旅慣れる	13	33	13 | 13 33 | 13	jmdict
旅立つ	15	17	15 17 | 15 | 15	jmdict
早まる	16	34	16 | 16 | 16 34	jmdict
明けはなれる	52	15	52 | 15 52 | 52	jmdict
明け初める	52	15	15 52 | 52 | 52	jmdict
明け暮れる	16 33	30	16 30 | 16 33 | 16 33	jmdict
明け残る	16 52	12	12 16 | 52 | 16 52	jmdict
明け渡す	36	17	36 | 36 | 17 36	jmdict
明け渡る	52	15	52 | 52 | 15 52	jmdict
明らむ	10 52	15 50	15 52 | 10 52 | 10 50	jmdict
明らめる	30	10 31	30 | 30 | 10 30 31	jmdict
明る	50	15	50 | 50 | 15 50	jmdict
明るむ	15 50	30	50 | 15 50 | 15 30 50	jmdict
映じる		15 17 30 50	15 | 17 | 30 50	jmdict
映ずる	15	30	15 | 15 | 15 30	jmdict
映り込む	12	50	12 | 12 | 12 50	jmdict
映る	12	15 17	12 | 15 17 | 12	jmdict
時めく	34	30 36	34 36 | 34 | 30 34	jmdict
時代がかる	13	15 16	13 | 13 15 | 16	jmdict
時期に差し掛ける	16	15	15 16 | 16 | 16	jmdict
晒す	15 31	17	15 31 | 15 31 | 15 17	jmdict
晦ます	12	10 15 34	12 | 12 34 | 10 15	jmdict
晴らす	30 50	15 51	30 50 | 15 30 51 | 30 50	jmdict
晴れる	30 51	50	30 50 | 30 51 | 51	jmdict
晴れ上がる	51	15 50	51 | 15 50 | 51	jmdict
暈ける	15	30	15 | 15 30 | 15	jmdict
暗れ塞がる	50	15 30	15 50 | 30 50 | 50	jmdict
暮れかかる	16 52	15 50	15 52 | 16 52 | 16 50	jmdict
暮れ果てる	16 50	52	50 | 16 50 | 16 52	jmdict
暴き出す	31	15 30	30 31 | 15 31 | 31	jmdict
暴れまわる	15 35	33	15 35 | 33 | 15 35	jmdict
暴れる	15 35	33	33 35 | 15 35 | 15 35	jmdict
暴れ狂う	33 35	30	30 33 | 33 35 | 35	jmdict
曇らす	15 30 51	50	15 30 50 | 15 30 51 | 15 30 51	jmdict
曝す	15	31	15 31 | 15 | 15	jmdict
曲げる	15	30	15 30 | 15 | 15	jmdict
更かす	16	33	16 | 16 33 | 16	jmdict
書きなぐる	31	32	32 | 31 | 31	jmdict
書きまくる	32	31	31 | 32 | 32	jmdict
書き上げる	15 32	31 34	15 32 | 31 34 | 15 32	jmdict
書き下す	32	31	31 32 | 32 | 32	jmdict
書き付ける	31	32	31 32 | 31 | 31	jmdict
書き伝える	31	32	31 32 | 31 | 31	jmdict
書き伸ばす	32	15	15 32 | 32 | 32	jmdict
書き入れる	31	32	32 | 31 | 31	jmdict
書き捨てる	32	31	32 | 32 | 31	jmdict
書き換わる	15 32	31	15 32 | 15 31 | 15 32	jmdict
書き損なう	31 32	34	31 34 | 32 | 31 32	jmdict
書き改める	32	15	32 | 32 | 15 32	jmdict
書き散らす	32	31	32 | 32 | 31 32	jmdict
書き添える	31	32	31 | 31 | 31 32	jmdict
書き漏らす	31	32	31 | 31 | 32	jmdict
書き続ける	15 31	32	15 32 | 31 | 15 31	jmdict
書き落とす	31	19	19 31 | 31 | 31	jmdict
書き誤る	31	10	31 | 31 | 10 31	jmdict
書き足す	15 32	31	15 32 | 15 32 | 31	jmdict
書き込む	31	32	31 | 31 32 | 31	jmdict
書き送る	31	15	31 | 31 | 15 31	jmdict
書き連ねる	32	31	32 | 32 | 31 32	jmdict
書き違える	31	10 11 34	10 31 | 11 31 | 31 34	jmdict
書き集める	31	32	31 | 32 | 31	jmdict
書き飛ばす	32	31	32 | 32 | 31	jmdict
替える	15	11	15 | 15 | 11 15	jmdict
有る	12	17	12 | 12 17 | 12	jmdict
有無相通じる	35 37	11	35 37 | 11 | 35 37	jmdict
望む	30	17	30 | 30 | 17 30	jmdict
朝日る	52	31	31 | 52 | 52	jmdict
期す	30 34	16	30 34 | 16 30 34 | 30	jmdict
朽ち果てる	51	15	51 | 51 | 15 51	jmdict
束ね積む	15	33	15 | 15 | 15 33	jmdict
来つける	17	35	17 | 17 | 35	jmdict
来る	17	15 16	17 | 16 17 | 15 17	jmdict
来合わせる	15 35	16	15 16 | 35 | 15 35	jmdict
来向かう	17	15	15 17 | 17 | 17	jmdict
果たす	34	15	34 | 34 | 15 34	jmdict
果てる	15 57	12	12 15 57 | 15 57 | 15 57	jmdict
枝る	15	12 17	15 17 | 15 | 12	jmdict
枝垂れる	15	17	15 17 | 15 | 15	jmdict
枯らす	15 57	56	15 57 | 15 56 57 | 15 57	jmdict
枯ればむ	57	50	57 | 50 | 57	jmdict
枯れる	15 57	56	15 56 57 | 57 | 15 57	jmdict
枯れ果てる	57	15	57 | 57 | 15 57	jmdict
染みとおる	15	17 30 51	15 30 | 15 51 | 15 17	jmdict
染み渡る	15	30	15 | 15 | 15 30	jmdict
染み込む	15	30 51	15 | 15 30 51 | 15	jmdict
染める	15	51	15 | 15 51 | 15	jmdict
染め付ける	15 32	51	15 32 51 | 15 | 15 32	jmdict
染め出す	15 51	32	15 | 15 51 | 15 32 51	jmdict
染め分ける	15	51	15 51 | 15 | 15	jmdict
梳かす	56	33	33 56 | 56 | 56	jmdict
梳く	56	15 33	56 | 33 | 15 56	jmdict
棲む	12 17	57	12 | 12 17 57 | 12 17	jmdict
棹さす	15 17	14	14 15 17 | 15 17 | 15 17	jmdict
植える	15	33 38 57	15 | 33 57 | 15 38	jmdict
植え替える	15	38	15 38 | 15 | 15	jmdict
植わる	12	57	12 57 | 12 | 12	jmdict
極まる	13	15 30	13 30 | 13 15 | 13	jmdict
極める	30	15 34	30 34 | 15 30 | 30	jmdict
構う	35	30	30 35 | 35 | 35	jmdict
構える	15 33 38	34	15 33 34 38 | 15 33 38 | 33 38	jmdict
横向く	17	15 33	17 | 17 33 | 15 17	jmdict
欠かす	34	19	34 | 19 | 34	jmdict
欠く	19 34	15	19 34 | 19 34 | 15 19	jmdict
欹てる	33	56	33 | 33 56 | 33	jmdict
歌い始める	15 32	31	15 32 | 15 32 | 15 31 32	jmdict
正す	10 15	34	10 15 | 10 | 15 34	jmdict
正気づく	30	15	30 | 30 | 15 30	jmdict
歩き出す	15	17	15 | 15 17 | 15	jmdict
歩き回る	15 17	33	17 33 | 15 17 | 15 17	jmdict
歩き始める	15	17	15 17 | 15 | 15	jmdict
歩き疲れる	15 56	57	56 | 15 56 | 15 56 57	jmdict
歩き続ける	15	17 33	15 33 | 17 | 15	jmdict
歩き通す	15	17 34	15 | 15 | 15 17 34	jmdict
歩く	15	17	15 | 15 | 15 17	jmdict
歩み寄る	17 35	15	15 35 | 17 35 | 17 35	jmdict
歩み続ける	15	16 17	15 17 | 15 | 15 16	jmdict
歩む	15	17 33	15 17 | 15 33 | 15	jmdict
歪む	15	13 30	15 30 | 15 | 13 15	jmdict
死に急ぐ	57	16	57 | 57 | 16 57	jmdict
残す	15 19	12 32 57	15 19 32 57 | 15 19 | 12 15	jmdict
殴りかかる	15 35	14	15 35 | 15 35 | 14 35	jmdict
殴り合う	35	15	35 | 35 | 15 35	jmdict
殴り殺す	15 57	14 35	15 35 57 | 14 15 57 | 15 57	jmdict
段取る	34	38	34 | 34 | 38	jmdict
殺気立つ	30	35	30 | 30 35 | 30	jmdict
毟る	15	56	15 | 15 56 | 15	jmdict
気張る	14	30 33	14 33 | 14 | 14 30	jmdict
気遣う	30	35	30 | 30 35 | 30	jmdict
水がかかる	15 51	17	15 17 | 15 51 | 15 51	jmdict
水で薄める	15 19	51	15 19 | 15 51 | 15 19	jmdict
求まる	19	12 30	19 | 19 30 | 12	jmdict
求むる	30 37	31	30 31 37 | 30 37 | 30	jmdict
求める	30 31 37	34	30 31 37 | 30 31 37 | 30 31 34	jmdict
汚す	15	30 34	15 34 | 15 30 | 15	jmdict
汲み上げる	15 31	36	15 31 | 15 31 | 15 36	jmdict
汲み分ける	15	11	15 | 15 | 11 15	jmdict
汲み干す	15 19	51	15 51 | 15 19 | 15 19	jmdict
汲む	15 30	51	15 30 | 15 30 | 15 30 51	jmdict
決め付ける	30	36	30 | 30 | 30 36	jmdict
決る	34	11 12 13 15	13 15 34 | 11 34 | 12 34	jmdict
没す	15 52	57	15 52 | 15 52 | 15 52 57	jmdict
沸かす	30 51	15	30 51 | 15 51 | 30 51	jmdict
沸き上げる	51	15	15 51 | 51 | 51	jmdict
沸き起こる	12 30	15 51	15 30 51 | 12 | 12 30	jmdict
治す	15 56	57	15 57 | 56 | 15 56	jmdict
治まる	15	13 36	13 15 | 15 | 15 36	jmdict
泊める	33	15 17	33 | 15 17 33 | 33	jmdict
泣かされる	30	56 57	30 57 | 30 56 | 30	jmdict
泣かす	30	14 15 56	30 | 15 56 | 14 30	jmdict
泣かせる	30	56	30 | 30 | 30 56	jmdict
泣き始める	15	30 56 57	15 57 | 15 30 | 15 56	jmdict
泣き悲しむ	30	56	30 56 | 30 | 30	jmdict
泣き明かす	16 56	30	16 30 | 16 56 | 16 56	jmdict
泣き沈む	30	15	30 | 15 30 | 30	jmdict
泣き濡れる	30	56	56 | 30 | 30	jmdict
泣き立てる	56	30	56 | 30 56 | 56	jmdict
泣き落とす	35	30	35 | 35 | 30 35	jmdict
泣き通す	16 30 57	56	16 56 | 16 30 57 | 16 30 57	jmdict
泣き頻る	56	30 57	57 | 30 56 | 56	jmdict
泣ける	30 56	57	30 56 | 30 56 | 30 57	jmdict
泥む	13 30	16	13 30 | 13 16 30 | 13	jmdict
泥濘む	51	15	51 | 15 51 | 51	jmdict
注ぎ込む	15 37	19	15 37 | 15 19 | 15 37	jmdict
注ぐ	15 30	51	15 30 | 15 30 51 | 15 30	jmdict
注す	15	51	15 | 15 | 15 51	jmdict
泳がす	15 33	56	15 56 | 33 | 15 33	jmdict
泳がせる	15 36	33 56	15 56 | 33 36 | 15 36	jmdict
泳ぎだす	15 56	17	15 | 15 17 56 | 15 56	jmdict
泳ぎ回る	15 17	56	15 17 56 | 15 17 | 15	jmdict
泳ぐ	15	17 56	15 56 | 15 17 | 15	jmdict
洒落る	13 33	31	13 31 | 13 33 | 33	jmdict
洗い上げる	15	33 34 38	15 38 | 15 33 34 | 15	jmdict
洗い分ける	15 33	11	11 15 | 15 33 | 15 33	jmdict
洗い去る	15	33 51	15 51 | 15 | 15 33	jmdict
洗い晒す	15	33 51	15 | 15 33 | 15 51	jmdict
洗い落とす	15	33	15 | 15 | 15 33	jmdict
洗う	15	33	15 | 15 | 33	jmdict
流される	15 17	30	15 17 30 | 15 17 | 15	jmdict
流す	15 31	51 56	15 31 | 15 31 51 56 | 15 31	jmdict
流れる	15 16 17	34 50	15 16 17 50 | 15 16 17 34 | 15	jmdict
流れ出す	15	50 51	15 | 15 50 | 15 51	jmdict
流れ出る	15 17	51	15 17 | 15 51 | 15 17	jmdict
流れ歩く	17	15 33	17 33 | 15 17 | 17	jmdict
流行る		11 12 13 50	12 | 11 50 | 13	jmdict
流離う	17	15	17 | 17 | 15 17	jmdict
浚う	15	30 35	15 | 15 30 | 15 35	jmdict
浮かす	15 19	17	15 19 | 15 19 | 15 17	jmdict
浮かせる	15 19	17	15 19 | 17 19 | 15	jmdict
浮かび上がる	12 15	17	12 15 | 12 15 17 | 12 15	jmdict
浮かび出る	12	17 30	12 17 | 12 | 12 30	jmdict
浮かぶ	15 30	12	15 30 | 12 15 30 | 15 30	jmdict
浮かべる	15 30	17 33	15 17 30 | 15 30 | 15 30 33	jmdict
浮かれ歩く	30 33	15	15 30 | 30 33 | 30 33	jmdict
浮き出す	12	15 17	12 | 12 15 | 12 17	jmdict
浮く	13 15	17 19	13 15 | 13 15 17 | 13 15 19	jmdict
浮つく	30	13	30 | 30 | 13 30	jmdict
浴す	56	33 36 37	37 56 | 33 36 | 56	jmdict
浴びせかける	15 31	35	15 31 35 | 15 31 | 15 31	jmdict
浴びせる	15 35	31	15 35 | 15 31 35 | 15 35	jmdict
浴びる	56	15 35	35 56 | 56 | 15 56	jmdict
浸かる	15	33 56	33 56 | 15 | 15	jmdict
浸す	15	51	15 | 15 | 15 51	jmdict
消え去る	12	15	12 | 12 15 | 12	jmdict
消え果てる	12	15	12 | 12 | 12 15	jmdict
消し飛ばす	15	12	15 | 12 15 | 15	jmdict
消し飛ぶ	12	15	12 | 12 | 12 15	jmdict
消す	15 51 57	12 31 32	12 15 32 51 57 | 15 31 51 | 15 51 57	jmdict
涙ぐむ	30 56	57	30 57 | 30 56 | 56	jmdict
涸らす	15 51	19	15 19 51 | 15 51 | 15 51	jmdict
涼む	33	56	56 | 33 | 33	jmdict
深まる	15 30 35	16	15 30 35 | 15 | 15 16 30 35	jmdict
混ざり合う	15	11	15 | 15 | 11 15	jmdict
混ずる	15	11	15 | 11 15 | 15	jmdict
混ぜ合わせる	15	51	15 | 15 51 | 15	jmdict
混ぜ込む	15	13	15 | 15 | 13 15	jmdict
混ぜ返す	15	35	15 | 15 | 15 35	jmdict
混み合う	17	13	13 | 17 | 17	jmdict
混む	13	15 17	17 | 13 | 13 15	jmdict
添い遂げる	35	57	35 | 35 | 35 57	jmdict
添う	11 17	13 35	11 17 | 11 17 | 13 17 35	jmdict
添える	15	11	15 | 15 | 11 15	jmdict
添わせる	17	13 15 35	17 35 | 15 17 | 13 17	jmdict
清まる	15	13	15 | 15 | 13 15	jmdict
清める	15	33 56	15 | 33 56 | 15	jmdict
渇す	57	51 56	57 | 57 | 51 56	jmdict
済ませる	15 34	37	15 34 37 | 15 34 | 15	jmdict
済む	15 34	19	15 | 15 34 | 15 19 34	jmdict
渋る	30	34	30 34 | 30 | 30	jmdict
減る	19	15	19 | 15 19 | 19	jmdict
温まる	51	30 37	30 37 51 | 51 | 51	jmdict
温もる	51	15	51 | 15 51 | 51	jmdict
湛える	19	15 30 56	19 30 | 15 | 19 56	jmdict
湧き上がる	12 30 50	15	12 30 | 12 30 50 | 15 30 50	jmdict
湧き出す	12 50	30 51	12 30 51 | 12 50 | 12 50	jmdict
湧き出る	12 50	30	12 50 | 12 30 50 | 12 50	jmdict
湧き立つ	30 51	50	30 50 | 30 51 | 30 51	jmdict
湧く	12 50	30	12 50 | 12 50 | 12 30	jmdict
湯がく	15 51	33	15 51 | 15 33 51 | 15 51	jmdict
湯引く	15	33 51	15 51 | 15 | 15 33	jmdict
湿す	51	15	15 | 51 | 51	jmdict
満たす	19 34	30	19 34 | 19 34 | 19 30 34	jmdict
満ちる	19	30 50 52	19 | 19 30 50 52 | 19	jmdict
満ち満ちる	19	30	19 | 19 30 | 19	jmdict
満ち足りる	30	19	19 30 | 30 | 30	jmdict
準じる	11	13 34	13 | 11 | 11 34	jmdict
準ずる	11	34	11 | 11 | 11 34	jmdict
溜める	19	15	19 | 19 | 15 19	jmdict
溜め込む	19 37	33	19 | 19 37 | 19 33 37	jmdict
溢れる	15 19 30	51	15 19 30 51 | 15 19 | 19 30	jmdict
溢れ出す	15 19	30	15 19 | 15 19 | 15 19 30	jmdict
溢れ出る	15 19	12 30	15 19 30 | 12 15 | 15 19	jmdict
溶け合う	11 15 51	13	11 15 | 13 15 51 | 11 15 51	jmdict
溶け込む	13 15	51	13 15 | 13 15 51 | 13 15	jmdict
溺れ損なう	57	56	57 | 57 | 56	jmdict
滅ぼす	15	12	15 | 15 | 12 15	jmdict
滑つく	51	13 15	13 | 51 | 15 51	jmdict
滑らす	15	31	15 | 15 | 15 31	jmdict
滑り落ちる	15	17	15 | 15 | 15 17	jmdict
滲み出す	15	12 30 51	12 15 | 15 30 | 15 51	jmdict
滲む	15 51	30 56	15 51 | 15 51 | 15 30 51 56	jmdict
滴る	51	15	51 | 15 51 | 51	jmdict
滾らす	30 51	15	15 30 51 | 30 51 | 30 51	jmdict
漁す	38	15 33	33 38 | 15 38 | 38	jmdict
漁る		15 33 37 38	15 | 33 38 | 37	jmdict
漁夫る	37	35	37 | 35 37 | 37	jmdict
漂う	15	50	15 50 | 15 | 15	jmdict
漉く	15	32 38	15 32 | 15 38 | 15	jmdict
漉す	15	51	15 | 15 51 | 15	jmdict
漏らす	15 31	51 57	15 31 57 | 15 31 | 15 31 51	jmdict
漏れる	15 31 51	19	15 31 | 15 31 51 | 15 19 31 51	jmdict
漏れ出す	15	12 31	15 31 | 15 | 12 15	jmdict
漏れ聞く	31	56	31 | 31 56 | 31	jmdict
漏れ落ちる	15	19 51	15 | 15 19 | 15 51	jmdict
漬く	15	51	15 | 15 | 15 51	jmdict
漬け込む	15	51	15 51 | 15 | 15	jmdict
漱ぐ	33	56	33 | 56 | 33	jmdict
漲る	14 19 30	50	19 | 14 19 30 | 14 30 50	jmdict
潜む	12	17	12 | 12 | 12 17	jmdict
潜める	17 31	33	17 33 | 17 31 | 17 31	jmdict
潤す	15 19 51	30 37	15 19 51 | 15 19 | 30 37 51	jmdict
潤む	56	57	57 | 56 | 56	jmdict
潰す	15 16 34	19 33 38 57	15 16 33 34 38 57 | 15 19 34 | 15 16 34	jmdict
澄まし込む	33	30	33 | 30 33 | 33	jmdict
澄ます	15 30	51	15 30 51 | 15 30 | 15 30	jmdict
澄み切る	13	15 30 51	13 | 13 | 13 15 30 51	jmdict
澄み渡る	50	13	13 50 | 50 | 50	jmdict
澄む	13 51	50	13 51 | 13 51 | 13 50	jmdict
激す	30	35	30 | 30 | 30 35	jmdict
濁す	31 51	15	15 31 51 | 31 51 | 31 51	jmdict
濁る	15 51	13	15 51 | 13 15 51 | 15 51	jmdict
濡れそぼる	51	15	51 | 15 51 | 51	jmdict
濯ぐ	33	15 34	33 | 15 | 33 34	jmdict
灼く	51	15	51 | 15 51 | 51	jmdict
炊き込む	33	15	33 | 15 33 | 33	jmdict
炊ける	15 51	33	15 51 | 15 51 | 15 33	jmdict
炒める	15 51	33	15 33 | 15 51 | 15 51	jmdict
炒りつける	15 51	33	15 | 15 51 | 15 33 51	jmdict
点く	51	15	51 | 15 51 | 51	jmdict
為れる		12 13 14	14 | 12 | 13	jmdict
焙じる	51	15	15 51 | 51 | 51	jmdict
焚きつける	35 51	15	35 51 | 15 35 51 | 35 51	jmdict
焚き染める	15 51	33	15 51 | 33 51 | 15 51	jmdict
無くす	12	15	12 | 12 | 12 15	jmdict
無くなる	12	19	12 | 12 | 12 19	jmdict
焦がす	51	30	51 | 30 51 | 51	jmdict
焦らす	30	35	30 35 | 30 | 30	jmdict
焼く	15 33 51	30 32	30 32 33 51 | 15 51 | 15 33 51	jmdict
焼けただれる	51 56	15	15 51 56 | 51 56 | 51 56	jmdict
焼ける	51	15	51 | 15 51 | 51	jmdict
焼け付く	15 51	30	15 30 51 | 15 51 | 51	jmdict
焼け出される	15 51	17	15 51 | 15 17 51 | 15 51	jmdict
焼け失せる	12 51	15	12 15 51 | 12 51 | 12 51	jmdict
焼べる	51	15	51 | 51 | 15 51	jmdict
煎じる	33 51	15	15 51 | 33 | 33 51	jmdict
煎じ出す	15 51	33	15 51 | 15 51 | 15 33	jmdict
煎じ詰める	30	51	30 | 30 | 30 51	jmdict
煎ずる	51	15 33	51 | 15 | 33 51	jmdict
照らす	11 15	52	11 15 | 11 15 52 | 11 15	jmdict
照り上がる	50 52	51	51 52 | 50 52 | 50 52	jmdict
照り映える	50	13 52	50 52 | 50 | 13 50	jmdict
照り渡る	52	17 50	50 | 17 52 | 52	jmdict
照り輝く	50	51 52	50 52 | 50 | 51	jmdict
照り込む	17 52	51	17 52 | 17 52 | 17 51	jmdict
照り返す	15 51	50	15 51 | 15 51 | 15 50	jmdict
煩う	30	57	30 | 30 | 30 57	jmdict
煮えたぎる	51	30	51 | 51 | 30 51	jmdict
煮える	30 51	15	30 51 | 15 51 | 30 51	jmdict
煮え立つ	51	15	51 | 51 | 15 51	jmdict
煮やす	30	15 51	30 | 15 30 51 | 30	jmdict
煮る	33 51	15	15 51 | 33 51 | 33 51	jmdict
煮付ける	33	15 51	33 | 15 33 51 | 33	jmdict
煮切る	15 51	33	15 33 51 | 15 51 | 15 51	jmdict
煮殺す	15 57	51	15 57 | 51 57 | 15 57	jmdict
煮詰まる	15 34 51	13	15 34 51 | 15 34 51 | 13 15 51	jmdict
煮零れる	51	15	51 | 51 | 15 51	jmdict
煽てる	35	36	35 | 36 | 35	jmdict
煽り立てる	35 51	30	35 51 | 30 35 51 | 35 51	jmdict
熟す	15 57	50	15 57 | 50 | 15 57	jmdict
熟む	50	57	50 | 50 | 57	jmdict
熟れすぎる	57	15 19	19 57 | 57 | 15 57	jmdict
熟れる	57	50	57 | 50 | 57	jmdict
熾す	51	15	51 | 51 | 15 51	jmdict
燃やす	15 51	30	15 30 51 | 15 51 | 15 51	jmdict
燥ぐ	33	30	30 33 | 33 | 33	jmdict
燻べる	51	15	51 | 15 51 | 51	jmdict
燻り出す	15	51	15 51 | 15 | 15	jmdict
燻る	30 51	12	12 30 51 | 30 51 | 30 51	jmdict
爆ぜる	51	15	51 | 15 51 | 51	jmdict
爛らかす	15 56	51	15 56 | 15 51 | 15 56	jmdict
爛れる	56	57	56 57 | 56 | 56	jmdict
爪先立つ	33	56	56 | 33 | 33	jmdict
爪立つ	33	56	33 | 33 56 | 33	jmdict
片す	33	15	33 | 15 33 | 33	jmdict
物言う	31	14	31 | 14 31 | 31	jmdict
特徴付ける	11	15	11 15 | 11 | 11	jmdict
犯る	35	34	35 | 35 | 34	jmdict
狂う	13 30	16	13 30 | 13 30 | 13 16 30	jmdict
狂わす	15 30	11	15 30 | 11 15 30 | 15 30	jmdict
狂わせる	15 30	13	15 30 | 13 15 30 | 15 30	jmdict
狙い撃つ	15	34	15 | 15 | 15 34	jmdict
狙う	30	17 34	30 | 17 30 | 30 34	jmdict
狩る	33	34	33 | 33 | 34	jmdict
献じる	34	36 37	37 | 34 | 34 36	jmdict
玉散る	15	50	15 | 15 50 | 15	jmdict
理解しあう	30	35	30 35 | 30 | 30	jmdict
理論づける	30	31 32	30 31 | 30 | 30 32	jmdict
甘ったれる	35	33	33 35 | 35 | 35	jmdict
甘んじる	30	34	30 | 30 | 30 34	jmdict
甚振る	35	14	35 | 35 | 14 35	jmdict
生かす	34 57	15	15 57 | 34 57 | 34 57	jmdict
生きる	57	33	33 57 | 57 | 57	jmdict
生き急ぐ	16 57	33	16 57 | 16 33 | 16 57	jmdict
生ける	32	33	32 | 32 | 33	jmdict
生け捕る	34	15 37	15 34 | 34 | 34 37	jmdict
生じる	12	15	12 15 | 12 | 12	jmdict
生ずる	12	15	12 | 12 | 12 15	jmdict
生まれ出る	57	12	12 57 | 57 | 57	jmdict
生まれ合わせる	57	11	57 | 57 | 11 57	jmdict
生まれ持つ	12	37 57	12 | 37 57 | 12	jmdict
生み出す	32 38	15	32 38 | 32 38 | 15 32	jmdict
生む	11 15 38 57	32	11 32 57 | 11 15 38 57 | 15 38 57	jmdict
産す	57	38	57 | 38 57 | 57	jmdict
用いる	33	34 36 38	33 36 | 33 38 | 34	jmdict
用うる	34	33 38	34 | 33 38 | 34	jmdict
甲走る		15 31 50 56	56 | 15 50 | 31	jmdict
申し出る	31	34	31 | 31 34 | 31	jmdict
申し受ける	37	34	34 37 | 37 | 37	jmdict
申し合わせる	35	31	35 | 31 35 | 35	jmdict
申し込む	31	34 35	31 34 | 31 | 35	jmdict
申し開らく	31	34 35	31 34 | 31 35 | 31	jmdict
留める	15 17	30	15 17 30 | 15 | 15 17	jmdict
畝る	15	50	50 | 15 | 15	jmdict
略す	31	15	31 | 15 31 | 31	jmdict
番える	11 15	57	11 15 | 11 15 | 11 15 57	jmdict
畳み掛ける	35	14 15 31	14 31 35 | 15 35 | 35	jmdict
畳み込む	15	35	15 | 15 35 | 15	jmdict
疎んずる	30	35	30 | 30 | 30 35	jmdict
疲れる	56	57	57 | 56 | 56	jmdict
疲れ果てる	56	30	56 | 30 56 | 56	jmdict
病み惚ける	30 56	57	30 56 | 30 57 | 30 56	jmdict
痛めつける	15 56	14 35	15 35 56 | 15 56 | 14 15	jmdict
痞える	15 56	57	15 56 | 56 57 | 15 56	jmdict
痩ける	56	15	56 | 56 | 15 56	jmdict
痩せさらばえる	15 56	57	15 56 | 56 57 | 15 56	jmdict
痩せる	56	15 19	56 | 19 56 | 15 56	jmdict
白ばっくれる	10	34	10 | 10 | 10 34	jmdict
白む	15 50	51 52	15 50 | 15 50 | 51 52	jmdict
白茶ける	15	51	15 | 15 | 15 51	jmdict
盛り上がる	15 30	35	15 30 | 15 30 | 15 30 35	jmdict
盛り殺す	57	15	15 57 | 57 | 57	jmdict
盛り立てる	36	34 35 38	36 | 35 38 | 34 36	jmdict
盛り込む	15	11 32	15 32 | 15 | 11	jmdict
盛り返す	15	34	15 | 15 | 15 34	jmdict
盛る	15 19 31 33	57	15 19 31 33 | 15 19 31 33 | 15 19 31 33 57	jmdict
盛れる	19	32 33	19 32 33 | 19 | 19	jmdict
目指す	17 30	34	17 30 | 17 30 | 34	jmdict
直す	15	34	15 | 15 | 15 34	jmdict
直る	15	57	15 | 15 | 15 57	jmdict
相なる	12	15	12 | 15 | 12	jmdict
相まる	11	13	11 | 11 | 11 13	jmdict
相伴う	11	17 35	11 35 | 11 17 | 11	jmdict
相具す	35	17	35 | 17 35 | 35	jmdict
相和す	13	35	13 | 13 | 13 35	jmdict
相対す	35	17	17 35 | 35 | 35	jmdict
相打つ	35	15	35 | 15 35 | 35	jmdict
相整う	13	15	13 | 13 | 13 15	jmdict
相知る	11 30	35	11 30 | 11 30 | 30 35	jmdict
相通じる	11 31	35	11 31 35 | 11 31 | 11 31	jmdict
相通ずる	11 35	31	11 35 | 11 35 | 11 31	jmdict
相隣る	17	11	11 17 | 17 | 17	jmdict
相食む	35	33 56 57	33 35 | 35 57 | 35 56	jmdict
真で書く	31	32	32 | 31 | 31	jmdict
真似る	33	34	33 | 34 | 33	jmdict
真面目くさる	33	13	33 | 13 | 33	jmdict
眩く	56	30 50	50 56 | 30 56 | 56	jmdict
眩ます	10 12 56	15 35	15 35 | 10 12 56 | 10 12 56	jmdict
眩む	56	30	56 | 56 | 30 56	jmdict
眺めやる	30	56	56 | 30 | 30	jmdict
眺め回す	30	17 33	17 33 | 30 | 30	jmdict
眺め渡す	17 30	56	17 30 | 17 56 | 17 30	jmdict
着く	17	15 51	17 | 17 | 15 17 51	jmdict
着る	33	56	33 | 33 56 | 33	jmdict
着崩れる	15	33	15 | 15 33 | 15	jmdict
睨みつける	35	30 33	33 35 | 30 35 | 35	jmdict
睨み倒す	35	14	35 | 14 35 | 35	jmdict
睨み据える	33	35 56	33 | 33 35 | 56	jmdict
睨む	30 35	33 56	30 35 | 30 33 | 35 56	jmdict
睨め付ける	35	30 33 56	35 56 | 30 35 | 33	jmdict
睨め回す	33	30	33 | 33 | 30	jmdict
瞑る	56	34	34 56 | 56 | 56	jmdict
知る	30	11	11 30 | 30 | 30	jmdict
知れる	30	10	30 | 30 | 10 30	jmdict
短すぎる	19	13	19 | 13 | 19	jmdict
