word	kept	dropped	passes	tier
沸きこぼれる	15 51	50	15 51 | 15 50 | 15 51	jmdict
沸き立つ	15 50	30	15 30 | 15 50 | 15 50	jmdict
沸き起こる	15 50	30	15 30 50 | 15 50 | 15 50	jmdict
油染みる	15	51	15 | 15 51 | 15	jmdict
治す	15 57	56	15 57 | 15 57 | 15 56	jmdict
泡立てる	15	51	15 | 15 | 15 51	jmdict
泣かされる	30	33	33 | 30 | 30	jmdict
泣かす	30	33	30 | 30 | 30 33	jmdict
泣きすがる	30 35	33	30 35 | 30 35 | 30 33 35	jmdict
泣きはらす	33	30	33 | 33 | 30 33	jmdict
泣き付く	30 35	31 33	31 33 | 30 35 | 30 35	jmdict
泣き喚く	30 33	31	30 33 | 30 33 | 30 31	jmdict
泣き始める	15 30	33	15 30 | 30 33 | 15 30	jmdict
泣き止む	15 30	33	15 33 | 15 30 | 15 30	jmdict
泣き沈む	30	33	30 33 | 30 | 30	jmdict
泣き潰す	33 56	15	33 56 | 15 33 | 33 56	jmdict
泣き落とす	35	30 34 36	35 36 | 34 35 | 30 35	jmdict
泣ける	30	33	30 | 30 | 30 33	jmdict
泥む	15 33	35	15 33 | 33 | 15 35	jmdict
泥濘む	15	50 51	15 50 | 15 51 | 15	jmdict
注ぎいれる	15	17	15 | 15 17 | 15	jmdict
注ぎ出す	15	19	15 | 15 | 15 19	jmdict
注ぎ込む	15 37	38	15 37 | 15 37 38 | 15 37	jmdict
注ぐ	15	17	15 17 | 15 | 15	jmdict
注す	15	17 37	15 | 15 17 | 15 37	jmdict
泳がす	15	33 34 36	15 36 | 15 34 | 15 33	jmdict
泳がせる	36	15 33	36 | 15 36 | 33 36	jmdict
洒落込む	33 34	35	33 34 | 33 34 | 33 35	jmdict
洗い分ける	15	33	15 | 15 | 15 33	jmdict
洗い去る	15	33	15 | 15 | 15 33	jmdict
洗い流す	15	33	15 33 | 15 | 15	jmdict
洗い立てる	31 34	15 33	15 33 | 31 34 | 31 34	jmdict
流れ出る	15	17 50	15 | 15 50 | 15 17	jmdict
流れ落ちる	15	17	15 17 | 15 | 15	jmdict
流行らせる	15	38	15 | 15 | 15 38	jmdict
流行る	15	38 50	15 38 | 15 | 15 50	jmdict
流離う	15 17	33	15 17 | 15 17 | 17 33	jmdict
浚う	15	33 38	15 38 | 15 33 | 15	jmdict
浮かばれる	30	57	30 | 30 57 | 30	jmdict
浮かび上がる	15 17	30	15 30 | 15 17 | 15 17	jmdict
浮かび出る	15	17 30	15 30 | 15 | 15 17	jmdict
浮かぶ	15 17	30	15 17 | 15 30 | 15 17	jmdict
浮かれ出る	15 30	33	30 33 | 15 30 | 15 30	jmdict
浮き上がる	15	17	15 | 15 | 15 17	jmdict
浮腫む	56	15 57	56 | 56 57 | 15 56	jmdict
浴びせる	15	34 35	15 34 | 15 | 15 35	jmdict
浸かる	15 17	56	15 17 | 15 56 | 15 17	jmdict
涸らす	15 51	50	15 50 | 15 51 | 15 51	jmdict
涼む	33 56	50	33 50 | 33 56 | 33 56	jmdict
深める	15 30	13	15 30 | 13 15 | 15 30	jmdict
混ぜっ返す	35	15	35 | 35 | 15 35	jmdict
混み合う	15	19	15 | 15 | 15 19	jmdict
混む	15 19	12	15 19 | 15 19 | 12 19	jmdict
清まる	15	13 50	15 50 | 15 | 13	jmdict
渇す	15	30 56	30 56 | 15 | 15	jmdict
済む	15 34	12	15 34 | 12 34 | 15 34	jmdict
温もる	51	15 56	51 | 15 51 | 51 56	jmdict
湛える	15	30	15 | 15 | 15 30	jmdict
湧かす	15	30 50 51	15 50 | 15 51 | 15 30	jmdict
湧き出す	15 50	12	15 50 | 15 50 | 12 15	jmdict
湧く	15 50	12	15 50 | 12 50 | 15 50	jmdict
湯がく	33 38	15	33 38 | 33 38 | 15 33	jmdict
満ちる	19	12 15	19 | 12 19 | 15 19	jmdict
満ち満ちる	19	12 15	12 19 | 19 | 15 19	jmdict
満ち足りる	19 30	13	13 30 | 19 30 | 19 30	jmdict
満つ	19	15	19 | 19 | 15 19	jmdict
溢れ出す	15	17 19 50	15 17 19 | 15 50 | 15	jmdict
溢れ出る	15	19	15 | 15 | 15 19	jmdict
溶け合う	15	35 51	15 51 | 15 | 15 35	jmdict
溶け込む	15	17 35	15 35 | 15 | 15 17	jmdict
溺らす	15 57	30 36	30 36 | 15 57 | 15 57	jmdict
溺れる	15	34 56 57	15 34 | 15 57 | 15 56	jmdict
滅ぼす	12 36	15	12 36 | 15 36 | 12 36	jmdict
滑り出す	15	17	15 | 15 | 15 17	jmdict
滑り落ちる	15	17	15 | 15 | 15 17	jmdict
滑る	15	13 33	15 | 15 33 | 13 15	jmdict
滲む	15	50	15 50 | 15 | 15	jmdict
滴り落ちる	15	17	15 17 | 15 | 15	jmdict
滾らす	15 30	50	15 30 | 15 30 | 15 50	jmdict
滾らせる	15	50	15 | 15 50 | 15	jmdict
漁す	15	33 37 38	38 | 15 37 | 15 33	jmdict
漁る	15	34 37 38	15 34 | 15 38 | 15 37	jmdict
漉す	15	38	15 | 15 38 | 15	jmdict
漏れる	15	12 31	15 | 12 15 | 15 31	jmdict
演じる	32 33	34	32 33 | 32 33 | 32 34	jmdict
漕ぐ	15 17	33	15 17 | 15 33 | 15 17	jmdict
漬く	15	51	15 51 | 15 | 15	jmdict
漬ける	15	38	15 | 15 38 | 15	jmdict
漬け込む	15	38	15 | 15 38 | 15	jmdict
潜む	17	12	12 17 | 17 | 17	jmdict
潜める	15	30 33	15 | 15 30 | 15 33	jmdict
潤う	15 30	51	15 30 | 15 51 | 15 30	jmdict
潮垂れる	57	50	57 | 57 | 50	jmdict
潰える	12	15	12 15 | 12 | 12	jmdict
潰れる	15 38	12	15 38 | 12 15 38 | 15 38	jmdict
澄ます	15	33	15 | 33 | 15	jmdict
澄み切る	13 15	50	13 15 | 13 15 | 15 50	jmdict
澄み渡る	15 50	13	15 50 | 13 50 | 15	jmdict
澄む	15 50	13	13 15 | 15 50 | 15 50	jmdict
激す	30	15	15 30 | 30 | 30	jmdict
濁す	15	30 31	15 | 15 31 | 15 30	jmdict
濁る	15 50	51	15 50 | 15 50 | 15 51	jmdict
濡れそぼつ	15	50	15 | 15 50 | 15	jmdict
濡れる	15	51	15 51 | 15 | 15	jmdict
濡れ光る	15	50	15 50 | 15 | 15	jmdict
濯ぐ	33	15	33 | 15 33 | 33	jmdict
火照る	56	51	56 | 51 56 | 56	jmdict
灯る	15 51	50	15 50 | 15 51 | 15 51	jmdict
炊き込む	33	38	33 38 | 33 | 33	jmdict
炙る	15 51	38	15 51 | 15 38 | 15 51	jmdict
点じる	15	32 51	15 51 | 15 | 15 32	jmdict
点ずる	32	15 33	32 | 15 32 | 33	jmdict
為される	15	34	15 | 15 34 | 15	jmdict
為れる	15	34	15 34 | 15 | 15	jmdict
為落とす	34	15	34 | 15 34 | 34	jmdict
焙じる	15 33	38	15 33 | 15 38 | 15 33	jmdict
焚きつける	30	34 35 36	30 34 | 30 36 | 30 35	jmdict
焚く	15 51	33	15 51 | 15 33 | 51	jmdict
無くす	12 15	37	12 15 | 12 15 | 12 37	jmdict
焦らす	30	35	30 35 | 30 | 30	jmdict
焼きあがる	15 38	33	15 38 | 15 38 | 15 33	jmdict
焼きつく	15 51	30	15 51 | 15 30 | 15 51	jmdict
焼き付ける	15 32	30	15 32 | 15 30 | 15 32	jmdict
焼き捨てる	15	37 51	15 51 | 15 | 15 37	jmdict
焼く	15 33 38	51	15 33 38 | 15 33 51 | 15 33 38	jmdict
焼け出される	15 33	50	15 33 | 15 50 | 15 33	jmdict
煌めく	50	51	50 51 | 50 | 50	jmdict
煎じ出す	15	33 38	15 | 15 38 | 15 33	jmdict
煎じ詰める	30 31	15	30 31 | 30 31 | 15 30	jmdict
煎ずる	33	15 38	15 33 | 33 | 33 38	jmdict
煎りつく	15	33 51	33 | 15 51 | 15	jmdict
煙がる	51	15 31 50	50 51 | 15 51 | 31	jmdict
煤ける	15 51	50	15 51 | 15 51 | 15 50	jmdict
照り渡る	50	15 52	50 | 15 50 | 50 52	jmdict
照り輝く	50	51	50 | 50 | 50 51	jmdict
煮えくり返る	30	51	30 | 30 51 | 30	jmdict
煮る	33 51	38	33 51 | 33 38 | 33 51	jmdict
煮上がる	15	33 38	15 33 | 15 38 | 15	jmdict
煮出す	15 38	33	15 38 | 15 33 | 15 38	jmdict
煮染める	15 33	51	15 33 | 15 33 | 33 51	jmdict
煮殺す	33	15	33 | 15 | 33	jmdict
煮立てる	15 51	33	15 51 | 15 33 | 15 51	jmdict
煮詰まる	15	30 34	15 30 | 15 34 | 15	jmdict
煮込む	33	15	33 | 33 | 15 33	jmdict
煽り立てる	30	15 31 35 36	30 35 | 30 31 | 15 36	jmdict
熟む	15 57	50	15 57 | 15 57 | 15 50	jmdict
燃えたぎる	51	30	30 51 | 51 | 51	jmdict
燃え立つ	15 51	30	15 51 | 15 51 | 15 30	jmdict
燥ぐ	15	33 51 56	15 56 | 15 51 | 15 33	jmdict
燻べる	15 51	33	33 51 | 15 51 | 15 51	jmdict
燻り出す	15	34	15 | 15 34 | 15	jmdict
爆ぜる	15 50	51	15 50 | 15 50 | 15 51	jmdict
片す	33	15	33 | 15 33	jmdict
物申す	31 35	34	31 34 | 31 35 | 31 35	jmdict
物言う	31	35	31 35 | 31 | 31	jmdict
犇めく	15	17	15 17 | 15 | 15	jmdict
犯す	34	36	34 36 | 34 | 34	jmdict
狂い咲く	57	15 50	57 | 15 57 | 50 57	jmdict
狂う	13 30	15	13 30 | 15 30 | 13 30	jmdict
狂れる	30	15	30 | 30 | 15 30	jmdict
狎れる	30	35	30 | 30 | 35	jmdict
狙い撃つ	34	15	34 | 34 | 15 34	jmdict
猛り狂う	30	33	30 | 30 33 | 30	jmdict
猛る	30	14	30 | 14 30 | 30	jmdict
理論づける	31	11 30 32	31 | 30 32 | 11 31	jmdict
甘やかす	36	30 33	30 36 | 33 36 | 36	jmdict
甘んじる	30 34	13	30 34 | 30 34 | 13 34	jmdict
甚振る	35	34	35 | 34 35 | 35	jmdict
生い茂る	57	15	15 57 | 57 | 57	jmdict
生える	57	15	57 | 57 | 15 57	jmdict
生かる	34	15 57	15 34 | 34 | 34 57	jmdict
生き別れる	15 57	35	15 35 | 15 57 | 15 57	jmdict
生き続ける	57	15	57 | 57 | 15 57	jmdict
生ける	32 33	15	32 33 | 32 33 | 15 32 33	jmdict
生け込む	15 38	32	32 | 15 38 | 15 38	jmdict
生ずる	12	15 57	12 57 | 12 | 12 15	jmdict
生まれ落ちる	57	15	57 | 15 57 | 57	jmdict
生み出す	15 32	12 38	15 32 | 12 32 38 | 15 32	jmdict
産み落とす	57	15	15 57 | 57 | 57	jmdict
用いる	15 34	38	15 34 | 34 38 | 15 34	jmdict
用うる	34	37 38	34 | 37 38 | 34	jmdict
用立てる	37	38	37 38 | 37 | 37	jmdict
田舎びる	13	15	13 15 | 13 | 13	jmdict
甲走る	31	50 56	50 | 31 56 | 31	jmdict
申し受ける	31 36	35	31 35 | 31 36 | 31 36	jmdict
申し立てる	31 34	36	31 36 | 31 34 | 31 34	jmdict
申し越す	31	36	31 36 | 31 | 31	jmdict
申し込む	31 34	37	31 37 | 31 34 | 31 34	jmdict
申し述べる	31	36	31 | 31 | 31 36	jmdict
申し遣わす	31	36	31 | 31 | 31 36	jmdict
申し開らく	31	34	31 34 | 31 | 31	jmdict
留める	15	34 36	15 36 | 15 | 15 34	jmdict
略す	15	19	15 | 15 19 | 15	jmdict
疲らす	15 56	30	15 56 | 30 56 | 15 56	jmdict
疲れきる	30	15 56 57	30 | 15 56 | 30 57	jmdict
疲れる	56	13 30 57	13 56 | 56 57 | 30 56	jmdict
疲れ果てる	56 57	13	13 56 | 56 57 | 57	jmdict
痂せる	15	57	15 | 15 | 57	jmdict
痞える	30 56	57	56 57 | 30 | 30 56	jmdict
痩ける	15 56	57	15 56 | 56 57 | 15 56	jmdict
痩せこける	56 57	15	56 57 | 56 57 | 15 56	jmdict
痩せさらばえる	56 57	15	56 57 | 15 56 57 | 56 57	jmdict
痩せる	56	15	56 | 15 56 | 56	jmdict
痴れる	30	13	13 | 30 | 30	jmdict
発つ	15 17	16	15 17 | 15 16 | 15 17	jmdict
登りきる	15 17	16	15 17 | 15 16 | 15 17	jmdict
白ばっくれる	34	30 31	34 | 34 | 30 31	jmdict
白む	15 50	52	15 50 | 50 52 | 15 50	jmdict
皺ばむ	15	50	15 | 15 50 | 15	jmdict
盗み見る	33 34	30	33 34 | 34 | 30 33	jmdict
盗る	37	34	37 | 34 37	jmdict
盛り上げる	15	30 32 34	15 34 | 15 32 | 15 30	jmdict
盛り立てる	34 36	15 32	34 36 | 15 34 36 | 32 34	jmdict
盛り込む	15	19 32	15 19 | 15 32 | 15	jmdict
盛れる	15 19	32 56	32 56 | 15 19 | 15 19	jmdict
目くるめく	13 30	15	13 15 | 13 30 | 13 30	jmdict
目す	10	31	10 | 10 | 31	jmdict
目っかる		15 50 56	50 | 15 | 56	jmdict
目っける	30	15	15 | 30 | 30	jmdict
目立つ	15	13 30	15 | 15 | 13 30	jmdict
直す	15	34	15 34 | 15 | 15	jmdict
直る	15	13	15 | 13 15 | 15	jmdict
相なる	12	15	12 | 12 | 12 15	jmdict
相まつ	11	35	11 35 | 11	jmdict
相果てる	15 57	35	57 | 15 35 | 15 57	jmdict
相通じる	11 35	30	11 35 | 11 35 | 11 30 35	jmdict
眇める	56	33	33 | 56 | 56	jmdict
看る	33	30	30 33 | 33 | 33	jmdict
真似る	32 34	33	32 33 | 32 34 | 32 34	jmdict
真面目くさる	30	13 33	30 33 | 30 | 13	jmdict
眠らす	15 57	33 56	15 56 | 33 57 | 15 57	jmdict
眠らせる	33 57	15	33 57 | 57 | 15 33	jmdict
眠りこける	33	56 57	33 56 | 33 | 33 57	jmdict
眠る	33 57	56	33 57 | 33 56 | 33 57	jmdict
眠れる	13 33	57	33 | 13 33 | 13 57	jmdict
眩く	13 50	30	13 50 | 50 | 13 30	jmdict
眺め回す	30	15	15 30 | 30 | 30	jmdict
着付ける	33	15	33 | 15 33 | 33	jmdict
着膨れる	15	33 56	15 | 15 56 | 15 33	jmdict
着込む	33	15	33 | 15 33 | 33	jmdict
睨まれる	30 35	36	30 35 | 30 35 | 35 36	jmdict
睨みつける	33 35	30	33 35 | 30 35 | 33	jmdict
睨み据える	33	30 35	33 35 | 33 | 30 33	jmdict
睨み返す	33 35	15	15 35 | 33 35 | 33 35	jmdict
睨む	30 35	33	30 35 | 30 35 | 30 33	jmdict
睨め付ける	33 35	30	33 35 | 30 35 | 33 35	jmdict
睨め回す	30 33	35	30 33 | 33 35 | 30 33	jmdict
瞬く	15 56	16 50	16 56 | 15 56 | 15 50	jmdict
知らしめる	31	36	31 | 31 36 | 31	jmdict
知り初める	15 30	16	15 30 | 15 30 | 16 30	jmdict
矯め直す	15	30 33 34	15 34 | 15 33 | 15 30	jmdict
研ぎ澄ます	15	13 32	13 15 | 15 | 15 32	jmdict
研ぐ	15	33 38	15 33 | 15 | 15 38	jmdict
破り取る	15	34 37	15 | 15 37 | 15 34	jmdict
破れる	15	34	15 34 | 15 | 15	jmdict
磨き立てる	15 32	33	15 32 | 15 32 | 15 33	jmdict
磨き込む	15 32	33	15 32 | 15 32 | 15 33	jmdict
磨く	15 32	33	15 32 | 15 32 | 32 33	jmdict
磨り減る	15	19	15 | 15 19 | 15	jmdict
示す	31	34	31 34 | 31 | 31	jmdict
礼す	33 35	31	33 35 | 33 35 | 31 35	jmdict
祓う	33	15	33 | 33 | 15 33	jmdict
祝う	35	30 31	30 35 | 35 | 31 35	jmdict
神さびる	13	15	13 | 13 | 15	jmdict
祟る		14 30 35 50	14 | 35 | 30 50	jmdict
祭り上げる	36	15	36 | 15 36 | 36	jmdict
祭り込む	36	15	36 | 36 | 15 36	jmdict
祭る	33	36	33 | 33 | 33 36	jmdict
禿びる	15	50 56	15 | 15 56 | 15 50	jmdict
秘す	30 31	36	30 31 | 31 36 | 30 31	jmdict
秩序立つ	12	13	12 | 12 | 12 13	jmdict
移し変える	15	17	15 | 15 | 15 17	jmdict
移ろう	15 50	30	15 50 | 15 30 | 15 50	jmdict
積みすぎる	19	15	19 | 15 19 | 19	jmdict
積み上げる	15	19	15 | 15 19 | 15	jmdict
積み下ろす	15	33 38	15 38 | 15 33 | 15	jmdict
積み出す	15 37	38	15 37 | 15 37 | 15 38	jmdict
積み残す	15	19	15 | 15 | 15 19	jmdict
積み込む	15	17 37	15 37 | 15 | 15 17	jmdict
積み重ねる	15 38	19	15 38 | 15 19 | 15 38	jmdict
穫れる	38	15	38 | 38 | 15 38	jmdict
空かせる	15	19	15 19 | 15 | 15	jmdict
空く	12 15	19	12 15 | 12 19 | 12 15	jmdict
空振る	34	15	34 | 34 | 15 34	jmdict
突きつける	15 35	31	15 35 | 15 31 35 | 15 35	jmdict
突きのける	15 35	34	15 35 | 15 35 | 15 34	jmdict
突き上げる	15 35	34	15 34 | 15 35 | 15 35	jmdict
突き刺す	15	34	15 | 15 | 15 34	jmdict
突き合わせる	11 35	15	11 35 | 11 35 | 15 35	jmdict
突き当たる	15 35	17	15 17 | 15 35 | 15 35	jmdict
突き戻す	15	35	15 | 15 35 | 15	jmdict
突き抜く	15	17 34	15 34 | 15 17 | 15	jmdict
突き抜ける	15	17 34	15 34 | 15 17 | 15	jmdict
突き破る	15	34	15 34 | 15 | 15	jmdict
突き立てる	15	17	15 17 | 15 | 15	jmdict
突き詰める	15 30	34	15 30 | 30 34 | 15 30	jmdict
突き転ばす	15	35	15 35 | 15 | 15	jmdict
突き込む	15	17	15 17 | 15 | 15	jmdict
突き進む	15 34	17	15 34 | 15 34 | 15 17	jmdict
突き飛ばす	15 34	35	15 35 | 15 34 | 15 34	jmdict
突く	15	34 35	15 35 | 15 34 | 15	jmdict
突っかかる	35	15	35 | 35 | 15 35	jmdict
突っぱねる	35	34	35 | 34 35 | 35	jmdict
突っ張る	15 34	35	15 34 35 | 15 34 | 15 34	jmdict
突っ突く	15	33 35	15 | 15 35 | 15 33	jmdict
突っ込む	15 35	17	15 17 | 15 35 | 15 35	jmdict
窄める	15	19	15 | 15 19 | 15	jmdict
窪む	15	17 50	15 17 | 15 | 15 50	jmdict
窮す	19	12 13 34	19 34 | 13 19 | 12 19	jmdict
窶れる	56 57	15	56 57 | 15 57 | 56 57	jmdict
窺う	30	31 35	30 | 30 31 | 30 35	jmdict
立ちはだかる	15 34	17 35	15 34 35 | 15 34 | 15 17	jmdict
立ちふさがる	15 35	17	15 17 | 15 35 | 15 35	jmdict
立ち上がる	15 33	34	15 33 34 | 15 33 | 15 33	jmdict
立ち会う	35	33	33 35 | 35 | 35	jmdict
立ち入る	15 17	35	15 17 | 17 35 | 15 17	jmdict
立ち勝る	13	14	13 | 13 | 13 14	jmdict
立ち回る	15 34	17 33 35	15 34 | 15 17 34 35 | 33 34	jmdict
立ち寄る	17	15 33	17 | 17 33 | 15 17	jmdict
立ち後れる	15 16	34	15 16 | 15 16 | 16 34	jmdict
立ち替わる	15	16	15 16 | 15 | 15	jmdict
立ち止まる	15	16 33	15 16 | 15 | 15 33	jmdict
立ち至る	15 17	12	15 17 | 12 15 | 15 17	jmdict
立ち返る	15	16 30	15 | 15 16 | 15 30	jmdict
立ち退かせる	15 36	17	15 36 | 15 36 | 15 17	jmdict
立つ	15 17	34	15 17 | 15 17 34 | 15 17	jmdict
立てこもる	33 36	15 34 35	33 36 | 15 33 36 | 34 35	jmdict
立て通す	34	36	34 | 34 36 | 34	jmdict
竦む	33	30 56	30 33 | 33 | 33 56	jmdict
竦める	33	15 30	33 | 15 33 | 30 33	jmdict
競い合う	35	34	34 35 | 35 | 35	jmdict
競り落とす	37	35	37 | 35 37 | 37	jmdict
笑いあう	33 35	30	33 35 | 30 35 | 33 35	jmdict
笑いかける	33 35	31	33 35 | 31 33 | 33 35	jmdict
笑える	30 33	13	13 33 | 30 33 | 30 33	jmdict
笑かす	30 33	31	30 31 | 30 33 | 30 33	jmdict
笑わかす	30 33	31	33 | 30 33 | 30 31	jmdict
筋張る	56	15	56 | 56 | 15 56	jmdict
答える	31 35	34	31 35 | 31 35 | 31 34	jmdict
節くれだつ	15 56	50	15 56 | 15 56 | 50	jmdict
築く	15 38	32	15 32 38 | 15 38 | 15 38	jmdict
篠突く	50	51 52	50 51 | 50 | 50 52	jmdict
篩う	15	34	15 | 15 34 | 15	jmdict
簸る	15 33	38	33 | 15 33 | 15 38	jmdict
籠もる	15 17	33	17 33 | 15 17 | 15 17	jmdict
粒立つ	15	50	15 50 | 15 | 15	jmdict
粟立つ	56	30 57	56 | 56 57 | 30 56	jmdict
精出す	34	33	33 34 | 34 | 34	jmdict
糾う	35	36	35 | 35 | 35 36	jmdict
約める	34	36	36 | 34 | 34	jmdict
納まり返る	15	13 30	13 15 | 30 | 15	jmdict
紐づく	11	15	11 15 | 11 | 11	jmdict
紛う	11	10 15	10 11 | 11 15 | 11	jmdict
紛らわす	30	33	30 | 30 33 | 30	jmdict
紛れる	15	17 35	15 35 | 15 | 15 17	jmdict
素っ惚ける	30	33	30 | 30 | 30 33	jmdict
紡ぐ	32	33 38	32 | 32 38 | 32 33	jmdict
紫がかる	15 50	13	15 | 13 50 | 15 50	jmdict
細める	15	19	15 | 15 | 15 19	jmdict
組みあがる	15	32 38	15 | 15 32 | 15 38	jmdict
組み付く	35	15	35 | 35 | 15 35	jmdict
組み合う	35	15	15 35 | 35 | 35	jmdict
組み合わす	15	35	15 | 15 35 | 15	jmdict
組み合わせる	15	35	15 35 | 15 | 15	jmdict
組み直す	15	32	15 | 15 32	jmdict
組み立てる	15 32	38	15 32 | 15 32 | 15 32 38	jmdict
絆す	35	36	36 | 35 | 35	jmdict
絎ける	32	33	32 | 32 | 32 33	jmdict
結ばれる	35	11 12 15	11 35 | 15 35 | 12 35	jmdict
結びつける	11 15	35	11 15 | 15 35 | 11 15	jmdict
結わえる	15	33	15 33 | 15 | 15	jmdict
結わえ付ける	15	33	15 | 15 33 | 15	jmdict
絞める	15	34 36	15 | 15 34 | 15 36	jmdict
絞め殺す	34 57	15	34 | 34 57 | 15 57	jmdict
絞り出す	15	34	15 34 | 15 | 15	jmdict
絞る	15	37	15 | 15 | 15 37	jmdict
絡まる	15	35	15 | 15 | 15 35	jmdict
絡みだす	15	35	15 | 15 35 | 15	jmdict
絶える	12	15 57	12 15 | 12 57 | 12	jmdict
絶え果てる	12 57	15	12 15 | 12 57 | 12 57	jmdict
絶やす	12	15 57	12 57 | 12 | 12 15	jmdict
継ぐ	15	16 34	15 16 | 15 | 15 34	jmdict
綴じる	15	33	15 | 15 33 | 15	jmdict
綴じ合わせる	15 33	32	15 33 | 15 33 | 15 32	jmdict
綴じ込む	15	32	15 | 15 | 15 32	jmdict
綻びる	15	50	15 | 15 | 15 50	jmdict
綻ぶ	15	12	15 | 15 | 12 15	jmdict
緑がかる	15	13 50	15 | 13 | 15 50	jmdict
締めくくる	15 16	34	15 34 | 15 16 | 15 16	jmdict
締める	15	33	15 33 | 15 | 15	jmdict
締め上げる	15 36	14	15 36 | 15 36 | 14 36	jmdict
締め付ける	15	14 36	15 36 | 15 | 14 15	jmdict
締め切る	15	36 38	15 | 15 36 | 15 38	jmdict
締め固める	15	38	15 | 15 | 15 38	jmdict
締め込む	15	33 36	15 | 15 36 | 15 33	jmdict
緩む	15	13	15 | 13 15 | 15	jmdict
練り歩く	33	15	15 33 | 33 | 33	jmdict
練り返す	15	30 31 32	15 30 | 15 31 | 32	jmdict
練る	32	15 30 33 38	32 38 | 15 32 | 30 32 33	jmdict
練れる	13	15 30 32	13 15 | 13 30 | 13 32	jmdict
縁付く		12 33 35	33 | 35 | 12	jmdict
縁付ける	37	32 35 38	35 37 | 37 | 32 38	jmdict
縋りつく	15 35	33	15 35 | 15 33 | 15 35	jmdict
縛り上げる	15	33	15 | 15 | 15 33	jmdict
縛り付ける	15 36	34	15 36 | 15 34 | 15 36	jmdict
縛る	15 33	36	15 33 | 15 36 | 15 33	jmdict
縢る	15	33	15 | 33 | 15	jmdict
縫い上げる	15 32	33	15 32 | 15 32 | 15 32 33	jmdict
縫い合わせる	15 33	32	15 33 | 15 32 33 | 15 33	jmdict
縫い込む	15 33	32	15 33 | 15 32 | 15 33	jmdict
縮む	15	19	15 | 15 | 15 19	jmdict
縺れる	15	35	15 | 15 | 15 35	jmdict
繋ぎ止める	15	36	15 | 15 36 | 15	jmdict
織り交ざる	15	35	15 35 | 15 | 15	jmdict
織る	32 33	15 38	32 33 | 15 32 33 | 32 38	jmdict
繕い立てる	15 33	32	15 33 | 15 33 | 15 32	jmdict
繰り上がる	15 16	19	15 19 | 15 16 | 15 16	jmdict
繰り取る	15	37	15 | 15 37 | 15	jmdict
繰り延べる	16	38	16 38 | 16 | 16	jmdict
繰り替える	15	37	15 | 15 37 | 15	jmdict
纏いつく	15	17 35	15 17 | 15 | 15 35	jmdict
纏う	33	56	33 56 | 33 | 33	jmdict
纏まる	12 15	13	12 15 | 12 15 | 13 15	jmdict
纏わり付く	15	17	15 17 | 15 | 15	jmdict
纏わる	15	17 35	15 | 15 35 | 15 17	jmdict
置き違える	15	34	15 | 15 34 | 15	jmdict
群れる	35	15	35 | 35 | 15 35	jmdict
群れ飛ぶ	15 17	35	15 17 | 15 35 | 15 17	jmdict
羽ばたく	15 56	17	15 56 | 15 56 | 15 17	jmdict
耐えかねる	30 34	13	30 34 | 34 | 13 30	jmdict
耕す	33 38	15	33 38 | 33 38 | 15 38	jmdict
耽る	30	33	30 | 30 | 30 33	jmdict
聞かせる	31	36	31 | 31 36 | 31	jmdict
聞きただす	31	34	31 34 | 31 | 31	jmdict
聞きなれる	30	31	30 31 | 30 | 30	jmdict
聞き入る	31 35	34	31 35 | 31 34 | 35	jmdict
聞き入れる	31 35	30 34 36	31 34 36 | 30 35 | 31 35	jmdict
聞き分ける	30	31	30 | 30 | 30 31	jmdict
聞き取る	31	30	30 31 | 31 | 31	jmdict
聞き届ける	31 36	34	31 34 | 31 36 | 31 36	jmdict
聞き損なう	31	34	31 34 | 31 | 31	jmdict
聞き流す	31	30 35	30 31 | 31 35 | 31	jmdict
聞き漏らす	31	15	15 31 | 31 | 31	jmdict
聞き澄ます	30	31 33	31 | 30 | 30 33	jmdict
聞き直す	31	35	31 | 31 35 | 31	jmdict
聞き込む	31 34	35	31 34 | 31 35 | 31 34	jmdict
聞き逃す	15 31	34	15 31 | 15 31 | 31 34	jmdict
聞き過ごす	31	15	31 | 15 31 | 31	jmdict
聞き違う	31	30	30 31 | 31 | 31	jmdict
聞き違える	30 31	15	15 31 | 30 31 | 30 31	jmdict
聞こえる	30	31 56	30 56 | 30 31 | 30	jmdict
聳える	17	15	17 | 15 17 | 17	jmdict
聳やかす	15	17	15 17 | 15 | 15	jmdict
肉付く	15 57	56	15 57 | 15 57 | 15 56	jmdict
肌で感じる	30	56	30 | 30 | 30 56	jmdict
肌脱ぐ	33	15	33 | 33 | 15 33	jmdict
肥える	15 56	57	15 56 | 15 57 | 15 56	jmdict
肥え太る	15 57	19	15 57 | 15 19 57 | 15 57	jmdict
育ちすぎる	15 57	19	15 57 | 19 57 | 15 57	jmdict
育てる	33 57	15 38	15 33 57 | 33 57 | 33 38 57	jmdict
育て上げる	33 57	15	33 57 | 15 33 | 33 57	jmdict
背ける	15 17	34	15 17 | 15 17 | 15 34	jmdict
背負い込む	34	15	34 | 15 34 | 34	jmdict
脂ぎる	56	50	50 | 56 | 56	jmdict
脅し取る	35 37	34	35 37 | 34 37 | 35 37	jmdict
脈打つ	15 56	57	15 56 | 56 57 | 15 56	jmdict
脱がす	33	15	33 | 15 33 | 33	jmdict
脱ぎ揃える	33	15	33 | 33 | 15 33	jmdict
