word	kind	a	b	concrete_split	a_pass	b_pass	a_votes	b_votes	tier	jmdict_priority
混ぜ返す	包含	15 35	15	いいえ	一致	割れた	3	3	jmdict	いいえ
添い遂げる	包含	15 33 35	35	いいえ	割れた	割れた	3	3	jmdict	いいえ
添える	包含	15 33	15	いいえ	一致	割れた	3	3	jmdict	はい
添わせる	包含	15 17	17	いいえ	一致	割れた	3	3	jmdict	いいえ
清める	包含	15 33	15	いいえ	一致	割れた	3	3	jmdict	いいえ
済ます	包含	15 34	15 34 37	いいえ	割れた	割れた	3	3	jmdict	はい
渋る	包含	30 34	30	いいえ	一致	割れた	3	3	jmdict	はい
渡す	包含	15 37	15 17 35 37	いいえ	一致	割れた	3	3	jmdict	はい
渦巻く	包含	15 50	15 30 50	いいえ	割れた	一致	3	3	jmdict	はい
測りかねる	包含	13 30	13 19 30	いいえ	一致	一致	3	3	jmdict	いいえ
湧かす	包含	15	15 30 51	いいえ	割れた	割れた	3	3	jmdict	いいえ
満ち足りる	包含	19 30	30	いいえ	割れた	割れた	3	3	jmdict	はい
溜まる	包含	15 19	19	いいえ	一致	一致	3	3	jmdict	はい
溜める	包含	19 37	19	いいえ	割れた	割れた	3	3	jmdict	はい
溢れる	包含	15 19	15 19 30	いいえ	一致	割れた	3	3	jmdict	はい
溢れ出す	包含	15	15 19	いいえ	割れた	割れた	3	3	jmdict	いいえ
溢れ出る	包含	15	15 19	いいえ	割れた	割れた	3	3	jmdict	いいえ
溶きほぐす	包含	15	15 51	いいえ	一致	割れた	3	3	jmdict	いいえ
溶く	包含	15	15 51	いいえ	一致	割れた	3	3	jmdict	はい
溶け合う	包含	15	11 15 51	いいえ	割れた	割れた	3	3	jmdict	はい
溶け込む	包含	15	13 15	いいえ	割れた	割れた	3	3	jmdict	はい
溺れ込む	包含	15 30	15 30 57	いいえ	一致	割れた	3	3	jmdict	いいえ
滑らせる	包含	15	15 31	いいえ	一致	一致	3	3	jmdict	いいえ
滑り込む	包含	15 17	15 16 17	いいえ	一致	割れた	3	3	jmdict	はい
滑る	包含	15	15 34	いいえ	割れた	一致	3	3	jmdict	はい
滲み出す	包含	15 17	15	いいえ	割れた	割れた	3	3	jmdict	いいえ
滲む	包含	15	15 51	いいえ	割れた	割れた	3	3	jmdict	はい
滴らす	包含	15	15 51	いいえ	一致	割れた	3	3	jmdict	いいえ
滴り落ちる	包含	15	15 51	いいえ	割れた	一致	3	3	jmdict	いいえ
漂う	包含	15 17	15	いいえ	一致	割れた	3	3	jmdict	はい
漂わす	包含	15 17	15	いいえ	一致	一致	3	3	jmdict	いいえ
漉き返す	包含	15	15 38	いいえ	一致	割れた	3	3	jmdict	いいえ
漉く	包含	15 38	15	いいえ	一致	割れた	3	3	jmdict	いいえ
漏れる	包含	15	15 31 51	いいえ	割れた	割れた	3	3	jmdict	はい
漏れ伝わる	包含	15 31	31	いいえ	一致	一致	3	3	jmdict	いいえ
演じる	包含	32 33	32	いいえ	割れた	一致	3	3	jmdict	はい
演ずる	包含	32 33	32	いいえ	一致	一致	3	3	jmdict	はい
演る	包含	32 33	32	いいえ	割れた	一致	3	3	jmdict	いいえ
漕ぐ	包含	15 17	15	いいえ	割れた	一致	3	3	jmdict	はい
漬ける	包含	15	15 51	いいえ	割れた	割れた	3	3	jmdict	はい
漱ぐ	包含	33 56	33	いいえ	割れた	割れた	3	3	jmdict	いいえ
潜らせる	包含	15	15 17	いいえ	一致	割れた	3	3	jmdict	いいえ
潤す	包含	15 51	15 19 51	いいえ	一致	割れた	3	3	jmdict	はい
潰える	包含	12	12 34	いいえ	割れた	割れた	3	3	jmdict	いいえ
潰す	包含	15 34	15 16 34	いいえ	割れた	割れた	3	3	jmdict	はい
潰れる	包含	15 38	15 34 38	いいえ	割れた	割れた	3	3	jmdict	はい
澄ます	包含	15	15 30	いいえ	割れた	割れた	3	3	jmdict	はい
澄み切る	包含	13 15	13	いいえ	割れた	割れた	3	3	jmdict	はい
濡らす	包含	15	15 51	いいえ	一致	割れた	3	3	jmdict	はい
濡れそぼつ	包含	15	15 51	いいえ	割れた	割れた	3	3	jmdict	いいえ
炊き上げる	包含	33	15 33	いいえ	一致	割れた	3	3	jmdict	いいえ
炊き出す	包含	33 38	33	いいえ	一致	一致	3	3	jmdict	いいえ
点じる	包含	15	15 51	いいえ	割れた	割れた	3	3	jmdict	いいえ
点てる	包含	32 33	33	いいえ	一致	一致	3	3	jmdict	いいえ
無くす	包含	12 15	12	いいえ	割れた	割れた	3	3	jmdict	はい
焼きつく	包含	15 51	15 30 51	いいえ	割れた	一致	3	3	jmdict	いいえ
焼き付ける	包含	15 32	15 30 32 51	いいえ	割れた	割れた	3	3	jmdict	いいえ
焼き捨てる	包含	15	15 51	いいえ	割れた	一致	3	3	jmdict	いいえ
焼き殺す	包含	15 57	15 51 57	いいえ	一致	割れた	3	3	jmdict	いいえ
焼け死ぬ	包含	57	51 57	いいえ	一致	一致	3	3	jmdict	いいえ
煎じ出す	包含	15	15 51	いいえ	割れた	割れた	3	3	jmdict	いいえ
煎じ詰める	包含	30 31	30	いいえ	割れた	割れた	3	3	jmdict	いいえ
煎りつく	包含	15	15 51	いいえ	割れた	割れた	3	3	jmdict	いいえ
煙る	包含	50 51	51	いいえ	一致	一致	3	3	jmdict	はい
照らし合わせる	包含	11 30	11	いいえ	一致	一致	3	3	jmdict	はい
照る	包含	50 52	52	いいえ	割れた	一致	3	3	jmdict	はい
煩わせる	包含	30 35	35	いいえ	割れた	一致	3	3	jmdict	いいえ
煮えくり返る	包含	30	30 51	いいえ	割れた	一致	3	3	jmdict	いいえ
煮上がる	包含	15	15 51	いいえ	割れた	割れた	3	3	jmdict	いいえ
煮付ける	包含	15 33	33	いいえ	一致	割れた	3	3	jmdict	いいえ
煮染める	包含	15 33	15 33 51	いいえ	割れた	割れた	3	3	jmdict	いいえ
煮詰まる	包含	15	15 34 51	いいえ	割れた	割れた	3	3	jmdict	はい
煮込む	包含	33	15 33 51	いいえ	割れた	割れた	3	3	jmdict	はい
燃え尽きる	包含	15 51	15 30 51	いいえ	一致	割れた	3	3	jmdict	はい
爛らかす	包含	15	15 56	いいえ	一致	割れた	3	3	jmdict	いいえ
爪繰る	包含	15 33	33	いいえ	割れた	一致	3	3	jmdict	いいえ
片付ける	包含	15 33	15 33 34	いいえ	割れた	割れた	3	3	jmdict	はい
物語る	包含	31	11 31	いいえ	一致	割れた	3	3	jmdict	はい
狙いすます	包含	30 34	30	いいえ	割れた	一致	3	3	jmdict	いいえ
狙う	包含	30 34	30	いいえ	一致	割れた	3	3	jmdict	はい
狡ける	包含	34	33 34	いいえ	一致	割れた	3	3	jmdict	いいえ
狩る	包含	33 38	33	いいえ	一致	割れた	3	3	jmdict	いいえ
狭める	包含	15 19	15	いいえ	割れた	一致	3	3	jmdict	はい
獲れる	包含	34 37	37	いいえ	割れた	一致	3	3	jmdict	いいえ
現ずる	包含	12 15	12	いいえ	割れた	一致	3	3	jmdict	いいえ
現れる	包含	12 15	12	いいえ	一致	一致	3	3	jmdict	はい
現れ出る	包含	12 15	12	いいえ	一致	一致	3	3	jmdict	いいえ
理解しあう	包含	30 35	30	いいえ	一致	割れた	3	3	jmdict	いいえ
甘える	包含	30 35	35	いいえ	一致	一致	3	3	jmdict	はい
甘んじる	包含	30 34	30	いいえ	割れた	割れた	3	3	jmdict	はい
甘んずる	包含	30 34	30	いいえ	割れた	一致	3	3	jmdict	いいえ
生き急ぐ	包含	16 33 57	16 57	いいえ	割れた	割れた	3	3	jmdict	いいえ
生ける	包含	32 33	32	いいえ	割れた	割れた	3	3	jmdict	はい
生け捕る	包含	34 35	34	いいえ	割れた	割れた	3	3	jmdict	いいえ
生じる	包含	12 15	12	いいえ	一致	割れた	3	3	jmdict	はい
田舎びる	包含	13	13 15	いいえ	割れた	割れた	3	3	jmdict	いいえ
申し上げる	包含	31 36	31	いいえ	割れた	一致	3	3	jmdict	はい
申し出る	包含	31 35	31	いいえ	割れた	割れた	3	3	jmdict	はい
申し合わせる	包含	31 35	35	いいえ	一致	割れた	3	3	jmdict	はい
申し込む	包含	31 34	31	いいえ	割れた	割れた	3	3	jmdict	はい
申し送る	包含	31 36	31	いいえ	一致	一致	3	3	jmdict	いいえ
申し遅れる	包含	31	16 31	いいえ	一致	一致	3	3	jmdict	いいえ
畏まる	包含	33	33 35	いいえ	一致	割れた	3	3	jmdict	いいえ
留める	包含	15	15 17	いいえ	割れた	割れた	3	3	jmdict	はい
畝る	包含	15 38	15	いいえ	割れた	割れた	3	3	jmdict	はい
畳み掛ける	包含	15 35	35	いいえ	一致	割れた	3	3	jmdict	いいえ
疎む	包含	30 35	30	いいえ	割れた	一致	3	3	jmdict	いいえ
疎んずる	包含	30 35	30	いいえ	一致	割れた	3	3	jmdict	いいえ
疎抜く	包含	15	15 38	いいえ	一致	割れた	3	3	jmdict	いいえ
疑う	包含	30	10 30	いいえ	一致	割れた	3	3	jmdict	はい
疲れ果てる	包含	56 57	56	いいえ	割れた	割れた	3	3	jmdict	はい
痛める	包含	15 56	15 30 56	いいえ	一致	割れた	3	3	jmdict	はい
白ける	包含	13 30	30	いいえ	一致	一致	3	3	jmdict	いいえ
白茶ける	包含	15 50	15	いいえ	一致	割れた	3	3	jmdict	いいえ
皺ばむ	包含	15	15 56	いいえ	割れた	一致	3	3	jmdict	いいえ
盗み取る	包含	34 37	37	いいえ	一致	一致	3	3	jmdict	いいえ
盗む	包含	34 37	37	いいえ	割れた	一致	3	3	jmdict	はい
盛り上げる	包含	15	15 30	いいえ	割れた	一致	3	3	jmdict	はい
盛り立てる	包含	34 36	36	いいえ	割れた	割れた	3	3	jmdict	いいえ
盛り返す	包含	15 34	15	いいえ	割れた	割れた	3	3	jmdict	はい
盛る	包含	15 19	15 19 31 33	いいえ	一致	割れた	3	3	jmdict	はい
盛れる	包含	15 19	19	いいえ	割れた	割れた	3	3	jmdict	いいえ
目っける	包含	30	12 30	いいえ	割れた	割れた	3	3	jmdict	いいえ
目掛ける	包含	17 34	17	いいえ	一致	一致	3	3	jmdict	いいえ
目立ちたがる	包含	30 34	30	いいえ	割れた	一致	3	3	jmdict	いいえ
目覚ます	包含	30	30 57	いいえ	一致	割れた	3	3	jmdict	いいえ
相まる	包含	11 15	11	いいえ	一致	割れた	3	3	jmdict	いいえ
相分かる	包含	30 35	30	いいえ	一致	一致	3	3	jmdict	いいえ
相和す	包含	13 35	13	いいえ	割れた	割れた	3	3	jmdict	いいえ
相憐れむ	包含	30 35	30	いいえ	一致	一致	3	3	jmdict	いいえ
相整う	包含	11 13	13	いいえ	一致	割れた	3	3	jmdict	いいえ
相隣る	包含	11 17	17	いいえ	割れた	割れた	3	3	jmdict	いいえ
看る	包含	33	33 56	いいえ	割れた	割れた	3	3	jmdict	はい
眺め渡す	包含	30	17 30	いいえ	一致	割れた	3	3	jmdict	いいえ
着く	包含	15 17	17	いいえ	一致	割れた	3	3	jmdict	はい
着こなす	包含	33 34	33	いいえ	一致	一致	3	3	jmdict	はい
着崩す	包含	15 33	33	いいえ	一致	一致	3	3	jmdict	いいえ
着崩れる	包含	15 33	15	いいえ	割れた	割れた	3	3	jmdict	いいえ
着潰す	包含	15	15 33	いいえ	一致	一致	3	3	jmdict	いいえ
睨まれる	包含	30 35	35	いいえ	割れた	一致	3	3	jmdict	いいえ
睨みつける	包含	33 35	35	いいえ	割れた	割れた	3	3	jmdict	いいえ
睨み倒す	包含	33 35	35	いいえ	割れた	割れた	3	3	jmdict	いいえ
睨め付ける	包含	33 35	35	いいえ	割れた	割れた	3	3	jmdict	いいえ
睨め回す	包含	30 33	33	いいえ	割れた	割れた	3	3	jmdict	いいえ
知り合う	包含	30 35	35	いいえ	一致	一致	3	3	jmdict	はい
短すぎる	包含	13 19	19	いいえ	割れた	割れた	3	3	jmdict	いいえ
研ぎ上げる	包含	15 32	15	いいえ	一致	割れた	3	3	jmdict	いいえ
研ぎ澄ます	包含	15	15 30	いいえ	割れた	一致	3	3	jmdict	はい
砕く	包含	15	15 31	いいえ	一致	割れた	3	3	jmdict	はい
砕ける	包含	15	13 15	いいえ	一致	割れた	3	3	jmdict	はい
破れる	包含	15	15 34	いいえ	割れた	割れた	3	3	jmdict	はい
確かめる	包含	30	10 30	いいえ	一致	割れた	3	3	jmdict	はい
磨き上げる	包含	15 32	15	いいえ	一致	割れた	3	3	jmdict	いいえ
磨き立てる	包含	15 32	15	いいえ	割れた	一致	3	3	jmdict	いいえ
磨き込む	包含	15 32	15	いいえ	割れた	一致	3	3	jmdict	いいえ
磨り出す	包含	15 32	15	いいえ	割れた	割れた	3	3	jmdict	いいえ
磨り減る	包含	15	15 19	いいえ	割れた	割れた	3	3	jmdict	いいえ
示し合わせる	包含	31 35	35	いいえ	割れた	割れた	3	3	jmdict	はい
礼す	包含	33 35	35	いいえ	割れた	割れた	3	3	jmdict	いいえ
祈る	包含	30 31	30	いいえ	割れた	一致	3	3	jmdict	はい
祝す	包含	31 35	35	いいえ	割れた	割れた	3	3	jmdict	いいえ
秀でる	包含	13 34	13	いいえ	割れた	一致	3	3	jmdict	はい
称える	包含	31 36	36	いいえ	一致	一致	3	3	jmdict	いいえ
移し変える	包含	15	15 17	いいえ	割れた	一致	3	3	jmdict	いいえ
稼ぎ出す	包含	37 38	37	いいえ	一致	一致	3	3	jmdict	いいえ
稼ぐ	包含	37 38	37	いいえ	一致	割れた	3	3	jmdict	はい
積みすぎる	包含	19	15 19	いいえ	割れた	一致	3	3	jmdict	いいえ
積み上げる	包含	15	15 19	いいえ	割れた	割れた	3	3	jmdict	はい
積み下ろす	包含	15	15 33	いいえ	割れた	割れた	3	3	jmdict	いいえ
積み替える	包含	15 38	15	いいえ	割れた	割れた	3	3	jmdict	いいえ
積もり積もる	包含	15 19	19	いいえ	一致	割れた	3	3	jmdict	いいえ
究める	包含	30 34	30	いいえ	割れた	割れた	3	3	jmdict	いいえ
空ける	包含	15	15 17 19	いいえ	一致	割れた	3	3	jmdict	はい
空しくなる	包含	13 30	30	いいえ	割れた	割れた	3	3	jmdict	いいえ
空嘯く	包含	31 33	31	いいえ	一致	割れた	3	3	jmdict	いいえ
空振る	包含	34	15 34	いいえ	割れた	割れた	3	3	jmdict	いいえ
空飛ぶ	包含	15 17	17	いいえ	割れた	割れた	3	3	jmdict	いいえ
穿る	包含	15 30	15	いいえ	一致	割れた	3	3	jmdict	いいえ
突きのける	包含	15 35	15	いいえ	割れた	割れた	3	3	jmdict	いいえ
突き上げる	包含	15 35	15	いいえ	割れた	割れた	3	3	jmdict	はい
突き入れる	包含	15 17	15	いいえ	割れた	一致	3	3	jmdict	いいえ
突き刺さる	包含	15	15 30	いいえ	一致	一致	3	3	jmdict	はい
突き崩す	包含	15 34	15	いいえ	一致	一致	3	3	jmdict	はい
突き抜ける	包含	15	15 17	いいえ	割れた	割れた	3	3	jmdict	はい
突き止める	包含	30 34	30	いいえ	一致	一致	3	3	jmdict	はい
突き殺す	包含	15 34 57	15 57	いいえ	割れた	一致	3	3	jmdict	いいえ
突き破る	包含	15	14 15	いいえ	割れた	割れた	3	3	jmdict	はい
突き落とす	包含	15 34	15	いいえ	一致	一致	3	3	jmdict	はい
突き詰める	包含	15 30	30	いいえ	割れた	一致	3	3	jmdict	はい
突っかかる	包含	35	15 35	いいえ	割れた	割れた	3	3	jmdict	いいえ
突っ伏す	包含	33	33 56	いいえ	一致	割れた	3	3	jmdict	いいえ
突っ立てる	包含	15 33	15	いいえ	一致	割れた	3	3	jmdict	いいえ
突っ走る	包含	15 34	15	いいえ	一致	割れた	3	3	jmdict	はい
立ち働く	包含	33 38	33	いいえ	一致	一致	3	3	jmdict	いいえ
立ち入る	包含	15 17	17	いいえ	割れた	割れた	3	3	jmdict	はい
立ち向かう	包含	34 35	35	いいえ	一致	一致	3	3	jmdict	はい
立ち寄る	包含	17	15 17	いいえ	割れた	割れた	3	3	jmdict	はい
立ち後れる	包含	15 16	16	いいえ	割れた	一致	3	3	jmdict	はい
立ち振る舞う	包含	33 34	33	いいえ	割れた	一致	3	3	jmdict	いいえ
立ち消える	包含	12 15	12	いいえ	割れた	割れた	3	3	jmdict	いいえ
立ち現れる	包含	12 15	12	いいえ	一致	一致	3	3	jmdict	いいえ
立ち続ける	包含	15 33	33	いいえ	割れた	割れた	3	3	jmdict	いいえ
立ち聞く	包含	31 33	31	いいえ	割れた	割れた	3	3	jmdict	いいえ
立ち至る	包含	15 17	15	いいえ	割れた	一致	3	3	jmdict	はい
立ち越える	包含	15 17	15	いいえ	一致	割れた	3	3	jmdict	いいえ
立ち返る	包含	15	15 17	いいえ	割れた	割れた	3	3	jmdict	はい
立ち騒ぐ	包含	33 35	33	いいえ	一致	一致	3	3	jmdict	いいえ
立つ	包含	15 17	15 17 33	いいえ	割れた	割れた	3	3	jmdict	はい
立て直る	包含	15 34	15	いいえ	一致	割れた	3	3	jmdict	いいえ
立て込める	包含	15 38	15	いいえ	割れた	割れた	3	3	jmdict	いいえ
竦める	包含	33	33 56	いいえ	割れた	一致	3	3	jmdict	いいえ
競う	包含	34 35	35	いいえ	割れた	一致	3	3	jmdict	はい
競る	包含	35	35 37	いいえ	一致	割れた	3	3	jmdict	はい
笑いかける	包含	33 35	33	いいえ	割れた	割れた	3	3	jmdict	いいえ
笑い飛ばす	包含	30 31	30	いいえ	割れた	割れた	3	3	jmdict	いいえ
笑える	包含	30 33	30	いいえ	割れた	一致	3	3	jmdict	いいえ
笑かす	包含	30 33	30	いいえ	割れた	一致	3	3	jmdict	いいえ
笑み割れる	包含	30 33	30	いいえ	割れた	割れた	3	3	jmdict	いいえ
笑み崩れる	包含	30 33	30	いいえ	一致	一致	3	3	jmdict	いいえ
笑む	包含	30 33	33	いいえ	割れた	割れた	3	3	jmdict	いいえ
笑わかす	包含	30 33	30	いいえ	割れた	割れた	3	3	jmdict	いいえ
笑わせる	包含	30 33	30	いいえ	一致	一致	3	3	jmdict	いいえ
答える	包含	31 35	31	いいえ	割れた	一致	3	3	jmdict	はい
築き上げる	包含	15 32 38	15 38	いいえ	一致	割れた	3	3	jmdict	はい
篩う	包含	15	15 34	いいえ	割れた	割れた	3	3	jmdict	いいえ
籠もる	包含	15 17	17	いいえ	割れた	割れた	3	3	jmdict	はい
粋がる	包含	30 33	33	いいえ	一致	割れた	3	3	jmdict	いいえ
系統立てる	包含	15 32	15	いいえ	一致	割れた	3	3	jmdict	いいえ
紐づける	包含	11 15	11	いいえ	一致	一致	3	3	jmdict	いいえ
紛らせる	包含	15 30	30	いいえ	割れた	一致	3	3	jmdict	いいえ
素っ惚ける	包含	30	10 30	いいえ	割れた	割れた	3	3	jmdict	いいえ
紡ぎ出す	包含	32	15 32	いいえ	一致	割れた	3	3	jmdict	いいえ
紡ぐ	包含	32	15 32	いいえ	割れた	一致	3	3	jmdict	はい
紫がかる	包含	15 50	15	いいえ	割れた	割れた	3	3	jmdict	いいえ
細める	包含	15	15 56	いいえ	割れた	割れた	3	3	jmdict	はい
終わりかける	包含	15 16	15	いいえ	割れた	割れた	3	3	jmdict	いいえ
組みあがる	包含	15	12 15	いいえ	割れた	一致	3	3	jmdict	いいえ
組み上げる	包含	15 32	15	いいえ	一致	一致	3	3	jmdict	はい
組み付ける	包含	15 35	15	いいえ	一致	割れた	3	3	jmdict	いいえ
組み入れる	包含	15	11 15	いいえ	一致	割れた	3	3	jmdict	はい
組み合わす	包含	15	11 15	いいえ	割れた	一致	3	3	jmdict	いいえ
組み合わせる	包含	15	11 15	いいえ	割れた	割れた	3	3	jmdict	はい
組み込む	包含	15 38	15	いいえ	一致	割れた	3	3	jmdict	はい
組む	包含	15 35	15 33 35	いいえ	一致	割れた	3	3	jmdict	はい
絆される	包含	30 35	30	いいえ	割れた	割れた	3	3	jmdict	いいえ
経る	包含	16	16 17	いいえ	一致	割れた	3	3	jmdict	はい
結い付ける	包含	15 33	15	いいえ	割れた	一致	3	3	jmdict	いいえ
結う	包含	33	15 33	いいえ	一致	割れた	3	3	jmdict	はい
結ばれる	包含	35	11 15 35	いいえ	割れた	割れた	3	3	jmdict	いいえ
結ぶ	包含	15 35	11 15 35	いいえ	一致	割れた	3	3	jmdict	はい
結論づける	包含	30 31	30	いいえ	割れた	一致	3	3	jmdict	いいえ
絞める	包含	15	15 56	いいえ	割れた	割れた	3	3	jmdict	はい
絞り出す	包含	15	15 30	いいえ	割れた	割れた	3	3	jmdict	いいえ
絞る	包含	15	15 19	いいえ	割れた	割れた	3	3	jmdict	はい
絡まる	包含	15	11 15	いいえ	割れた	割れた	3	3	jmdict	はい
絡みつく	包含	15 17	15	いいえ	割れた	割れた	3	3	jmdict	いいえ
絡む	包含	15 35	11 15 35	いいえ	一致	一致	3	3	jmdict	はい
絡めあう	包含	15 35	15	いいえ	一致	割れた	3	3	jmdict	いいえ
絶える	包含	12	12 57	いいえ	割れた	割れた	3	3	jmdict	はい
絶やす	包含	12	12 51 57	いいえ	割れた	割れた	3	3	jmdict	はい
継ぎ合わせる	包含	15	11 15	いいえ	一致	割れた	3	3	jmdict	いいえ
継ぐ	包含	15	11 15 36	いいえ	割れた	割れた	3	3	jmdict	はい
綴じ合わせる	包含	15 33	15	いいえ	割れた	一致	3	3	jmdict	いいえ
綴る	包含	31 32	32	いいえ	一致	割れた	3	3	jmdict	はい
綻ばせる	包含	15	15 30	いいえ	一致	一致	3	3	jmdict	いいえ
締めくくる	包含	15 16	15	いいえ	割れた	割れた	3	3	jmdict	いいえ
締め付ける	包含	15	15 36	いいえ	割れた	割れた	3	3	jmdict	はい
締め切る	包含	15	15 16	いいえ	割れた	一致	3	3	jmdict	はい
緩まる	包含	13 15	15	いいえ	一致	一致	3	3	jmdict	いいえ
緩む	包含	15	13 15	いいえ	割れた	割れた	3	3	jmdict	はい
緩める	包含	15	15 16	いいえ	一致	割れた	3	3	jmdict	はい
練り合わせる	包含	15 32	15	いいえ	一致	一致	3	3	jmdict	いいえ
練り固める	包含	15 32	15	いいえ	割れた	割れた	3	3	jmdict	いいえ
練り歩く	包含	33	15 17 33	いいえ	割れた	割れた	3	3	jmdict	いいえ
練り込む	包含	15 32	15	いいえ	一致	割れた	3	3	jmdict	いいえ
練り返す	包含	15	15 32	いいえ	割れた	割れた	3	3	jmdict	いいえ
練る	包含	32	15 30 32	いいえ	割れた	割れた	3	3	jmdict	はい
縋りつく	包含	15 35	15	いいえ	割れた	割れた	3	3	jmdict	いいえ
縋る	包含	35	17 35	いいえ	一致	割れた	3	3	jmdict	はい
縫い付ける	包含	15 33	15	いいえ	一致	割れた	3	3	jmdict	はい
縫い取る	包含	32 33	32	いいえ	一致	割れた	3	3	jmdict	いいえ
縫い止める	包含	15 33	15	いいえ	一致	割れた	3	3	jmdict	いいえ
縫い込む	包含	15 33	15	いいえ	割れた	割れた	3	3	jmdict	いいえ
縫う	包含	33 38	33	いいえ	割れた	割れた	3	3	jmdict	はい
縮まる	包含	15 19	15	いいえ	割れた	一致	3	3	jmdict	はい
縺れる	包含	15	15 35	いいえ	割れた	割れた	3	3	jmdict	はい
繋がる	包含	11 15	11	いいえ	一致	割れた	3	3	jmdict	はい
繋ぎかえる	包含	15	11 15	いいえ	一致	一致	3	3	jmdict	いいえ
繋ぎ止める	包含	15	15 35	いいえ	割れた	割れた	3	3	jmdict	いいえ
織り上げる	包含	32 38	32	いいえ	一致	割れた	3	3	jmdict	いいえ
織り交ぜる	包含	15 32	15	いいえ	一致	割れた	3	3	jmdict	いいえ
織り出す	包含	15 32	32	いいえ	割れた	一致	3	3	jmdict	いいえ
織り合わせる	包含	15 32	15	いいえ	一致	割れた	3	3	jmdict	いいえ
織り込む	包含	15 32	15	いいえ	一致	割れた	3	3	jmdict	はい
織る	包含	32 33	32	いいえ	割れた	一致	3	3	jmdict	はい
繕い立てる	包含	15 33	15	いいえ	割れた	割れた	3	3	jmdict	いいえ
繕う	包含	33	15 33	いいえ	一致	割れた	3	3	jmdict	はい
繰り上がる	包含	15 16	16	いいえ	割れた	割れた	3	3	jmdict	はい
繰り出す	包含	15 34	15	いいえ	一致	割れた	3	3	jmdict	はい
繰り回す	包含	15	15 37 38	いいえ	一致	割れた	3	3	jmdict	いいえ
繰り広げる	包含	15 32	15	いいえ	一致	一致	3	3	jmdict	はい
繰り越す	包含	15 16	16	いいえ	一致	割れた	3	3	jmdict	いいえ
繰り込む	包含	15	15 17	いいえ	一致	一致	3	3	jmdict	いいえ
纏いつく	包含	15	15 17	いいえ	割れた	割れた	3	3	jmdict	いいえ
纏る	包含	15 33	33	いいえ	割れた	一致	3	3	jmdict	いいえ
纏わり付く	包含	15	15 17	いいえ	割れた	割れた	3	3	jmdict	いいえ
置き換わる	包含	15	11 15	いいえ	一致	割れた	3	3	jmdict	いいえ
置く	包含	15 17	17	いいえ	一致	割れた	3	3	jmdict	はい
群れ遊ぶ	包含	33 35	33	いいえ	一致	割れた	3	3	jmdict	いいえ
群れ飛ぶ	包含	15 17	15	いいえ	割れた	割れた	3	3	jmdict	いいえ
義務付ける	包含	36	34 36	いいえ	一致	割れた	2	3	jmdict	はい
羽ばたく	包含	15 56	15	いいえ	割れた	割れた	3	3	jmdict	はい
習慣づける	包含	15 33	15	いいえ	一致	割れた	3	3	jmdict	いいえ
翔る	包含	15	15 17	いいえ	一致	割れた	3	3	jmdict	はい
翻す	包含	15	15 30	いいえ	一致	割れた	3	3	jmdict	はい
聞きかじる	包含	30 31	30	いいえ	一致	割れた	3	3	jmdict	いいえ
聞きとがめる	包含	30 31 35	31 35	いいえ	割れた	割れた	3	3	jmdict	いいえ
聞きなす	包含	30 31	30	いいえ	割れた	一致	3	3	jmdict	いいえ
聞き入る	包含	31 35	31	いいえ	割れた	割れた	3	3	jmdict	はい
聞き入れる	包含	31 35	35	いいえ	割れた	割れた	3	3	jmdict	いいえ
聞き出す	包含	31 34	31	いいえ	割れた	割れた	3	3	jmdict	はい
聞き分ける	包含	30	11 30	いいえ	割れた	割れた	3	3	jmdict	いいえ
聞き取る	包含	31	31 56	いいえ	割れた	割れた	3	3	jmdict	はい
聞き合わせる	包含	31 35	31	いいえ	一致	割れた	3	3	jmdict	いいえ
聞き忘れる	包含	30	30 31	いいえ	一致	割れた	3	3	jmdict	いいえ
聞き惚れる	包含	30	30 31	いいえ	一致	割れた	3	3	jmdict	いいえ
聞き損なう	包含	31	31 34	いいえ	割れた	割れた	3	3	jmdict	いいえ
聞き流す	包含	31	30 31	いいえ	割れた	割れた	3	3	jmdict	はい
聞き置く	包含	30 31	31	いいえ	割れた	一致	3	3	jmdict	いいえ
聞き落とす	包含	15 31	31	いいえ	割れた	割れた	3	3	jmdict	いいえ
聞き覚える	包含	30 31	30	いいえ	割れた	割れた	3	3	jmdict	いいえ
聞き込む	包含	31 34	31	いいえ	割れた	割れた	3	3	jmdict	いいえ
聞き返す	包含	31 35	31	いいえ	一致	割れた	3	3	jmdict	はい
聞き逃す	包含	15 31	31	いいえ	割れた	一致	3	3	jmdict	いいえ
聞き違う	包含	31	30 31	いいえ	割れた	割れた	3	3	jmdict	いいえ
聞き間違える	包含	30 31	31	いいえ	割れた	割れた	3	3	jmdict	いいえ
聞き飽きる	包含	30	30 31	いいえ	一致	割れた	3	3	jmdict	いいえ
聞こし召す	包含	31 36	31	いいえ	割れた	割れた	3	3	jmdict	いいえ
肌で感じる	包含	30	30 56	いいえ	割れた	割れた	3	3	jmdict	いいえ
肌脱ぐ	包含	33	33 56	いいえ	割れた	割れた	3	3	jmdict	いいえ
肖る	包含	11	11 37	いいえ	一致	割れた	3	3	jmdict	いいえ
背く	包含	34 35	34 35 36	いいえ	割れた	割れた	3	3	jmdict	はい
背ける	包含	15 17	15 17 33	いいえ	割れた	割れた	3	3	jmdict	いいえ
